task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
gender,mlp,0.1,34,1400,female,male,807
gender,mlp,0.1,34,1400,male,female,899
gender,mlp,0.1,34,1400,male,male,863
gender,logistic_regression,0.1,55,1400,female,female,842
gender,logistic_regression,0.1,55,1400,female,male,895
gender,logistic_regression,0.1,55,1400,male,female,838
gender,logistic_regression,0.1,55,1400,male,male,924
gender,random_forest,0.1,55,1400,female,female,787
gender,random_forest,0.1,55,1400,female,male,950
gender,random_forest,0.1,55,1400,male,female,775
gender,random_forest,0.1,55,1400,male,male,987
gender,hist_gradient_boosting,0.1,55,1400,female,female,830
gender,hist_gradient_boosting,0.1,55,1400,female,male,907
gender,hist_gradient_boosting,0.1,55,1400,male,female,805
gender,hist_gradient_boosting,0.1,55,1400,male,male,957
gender,xgboost,0.1,55,1400,female,female,834
gender,xgboost,0.1,55,1400,female,male,903
gender,xgboost,0.1,55,1400,male,female,840
gender,xgboost,0.1,55,1400,male,male,922
gender,mlp,0.1,55,1400,female,female,1352
gender,mlp,0.1,55,1400,female,male,385
gender,mlp,0.1,55,1400,male,female,1347
gender,mlp,0.1,55,1400,male,male,415
gender,logistic_regression,0.1,89,1400,female,female,808
gender,logistic_regression,0.1,89,1400,female,male,929
gender,logistic_regression,0.1,89,1400,male,female,807
gender,logistic_regression,0.1,89,1400,male,male,955
gender,random_forest,0.1,89,1400,female,female,809
gender,random_forest,0.1,89,1400,female,male,928
gender,random_forest,0.1,89,1400,male,female,815
gender,random_forest,0.1,89,1400,male,male,947
gender,hist_gradient_boosting,0.1,89,1400,female,female,856
gender,hist_gradient_boosting,0.1,89,1400,female,male,881
gender,hist_gradient_boosting,0.1,89,1400,male,female,858
gender,hist_gradient_boosting,0.1,89,1400,male,male,904
gender,xgboost,0.1,89,1400,female,female,825
gender,xgboost,0.1,89,1400,female,male,912
gender,xgboost,0.1,89,1400,male,female,852
gender,xgboost,0.1,89,1400,male,male,910
gender,mlp,0.1,89,1400,female,female,809
gender,mlp,0.1,89,1400,female,male,928
gender,mlp,0.1,89,1400,male,female,802
gender,mlp,0.1,89,1400,male,male,960
gender,logistic_regression,0.25,13,3499,female,female,906
gender,logistic_regression,0.25,13,3499,female,male,831
gender,logistic_regression,0.25,13,3499,male,female,899
gender,logistic_regression,0.25,13,3499,male,male,863
gender,random_forest,0.25,13,3499,female,female,822
gender,random_forest,0.25,13,3499,female,male,915
gender,random_forest,0.25,13,3499,male,female,816
gender,random_forest,0.25,13,3499,male,male,946
gender,hist_gradient_boosting,0.25,13,3499,female,female,800
gender,hist_gradient_boosting,0.25,13,3499,female,male,937
gender,hist_gradient_boosting,0.25,13,3499,male,female,797
gender,hist_gradient_boosting,0.25,13,3499,male,male,965
gender,xgboost,0.25,13,3499,female,female,836
gender,xgboost,0.25,13,3499,female,male,901
gender,xgboost,0.25,13,3499,male,female,845
gender,xgboost,0.25,13,3499,male,male,917
gender,mlp,0.25,13,3499,female,female,791
gender,mlp,0.25,13,3499,female,male,946
gender,mlp,0.25,13,3499,male,female,875
gender,mlp,0.25,13,3499,male,male,887
gender,logistic_regression,0.25,21,3499,female,female,843
gender,logistic_regression,0.25,21,3499,female,male,894
gender,logistic_regression,0.25,21,3499,male,female,868
gender,logistic_regression,0.25,21,3499,male,male,894
gender,random_forest,0.25,21,3499,female,female,795
gender,random_forest,0.25,21,3499,female,male,942
gender,random_forest,0.25,21,3499,male,female,843
gender,random_forest,0.25,21,3499,male,male,919
gender,hist_gradient_boosting,0.25,21,3499,female,female,822
gender,hist_gradient_boosting,0.25,21,3499,female,male,915
gender,hist_gradient_boosting,0.25,21,3499,male,female,804
gender,hist_gradient_boosting,0.25,21,3499,male,male,958
gender,xgboost,0.25,21,3499,female,female,831
gender,xgboost,0.25,21,3499,female,male,906
gender,xgboost,0.25,21,3499,male,female,857
gender,xgboost,0.25,21,3499,male,male,905
gender,mlp,0.25,21,3499,female,female,894
gender,mlp,0.25,21,3499,female,male,843
gender,mlp,0.25,21,3499,male,female,904
gender,mlp,0.25,21,3499,male,male,858
gender,logistic_regression,0.25,34,3499,female,female,860
gender,logistic_regression,0.25,34,3499,female,male,877
gender,logistic_regression,0.25,34,3499,male,female,880
gender,logistic_regression,0.25,34,3499,male,male,882
gender,random_forest,0.25,34,3499,female,female,821
gender,random_forest,0.25,34,3499,female,male,916
gender,random_forest,0.25,34,3499,male,female,784
gender,random_forest,0.25,34,3499,male,male,978
gender,hist_gradient_boosting,0.25,34,3499,female,female,771
gender,hist_gradient_boosting,0.25,34,3499,female,male,966
gender,hist_gradient_boosting,0.25,34,3499,male,female,859
gender,hist_gradient_boosting,0.25,34,3499,male,male,903
gender,xgboost,0.25,34,3499,female,female,866
gender,xgboost,0.25,34,3499,female,male,871
gender,xgboost,0.25,34,3499,male,female,862
gender,xgboost,0.25,34,3499,male,male,900
gender,mlp,0.25,34,3499,female,female,842
gender,mlp,0.25,34,3499,female,male,895
gender,mlp,0.25,34,3499,male,female,884
gender,mlp,0.25,34,3499,male,male,878
gender,logistic_regression,0.25,55,3499,female,female,872
gender,logistic_regression,0.25,55,3499,female,male,865
gender,logistic_regression,0.25,55,3499,male,female,863
gender,logistic_regression,0.25,55,3499,male,male,899
gender,random_forest,0.25,55,3499,female,female,777
gender,random_forest,0.25,55,3499,female,male,960
gender,random_forest,0.25,55,3499,male,female,813
gender,random_forest,0.25,55,3499,male,male,949
gender,hist_gradient_boosting,0.25,55,3499,female,female,841
gender,hist_gradient_boosting,0.25,55,3499,female,male,896
gender,hist_gradient_boosting,0.25,55,3499,male,female,849
gender,hist_gradient_boosting,0.25,55,3499,male,male,913
gender,xgboost,0.25,55,3499,female,female,816
gender,xgboost,0.25,55,3499,female,male,921
gender,xgboost,0.25,55,3499,male,female,862
gender,xgboost,0.25,55,3499,male,male,900
gender,mlp,0.25,55,3499,female,female,870
gender,mlp,0.25,55,3499,female,male,867
gender,mlp,0.25,55,3499,male,female,862
gender,mlp,0.25,55,3499,male,male,900
gender,logistic_regression,0.25,89,3499,female,female,875
gender,logistic_regression,0.25,89,3499,female,male,862
gender,logistic_regression,0.25,89,3499,male,female,866
gender,logistic_regression,0.25,89,3499,male,male,896
gender,random_forest,0.25,89,3499,female,female,829
gender,random_forest,0.25,89,3499,female,male,908
gender,random_forest,0.25,89,3499,male,female,824
gender,random_forest,0.25,89,3499,male,male,938
gender,hist_gradient_boosting,0.25,89,3499,female,female,825
gender,hist_gradient_boosting,0.25,89,3499,female,male,912
gender,hist_gradient_boosting,0.25,89,3499,male,female,861
gender,hist_gradient_boosting,0.25,89,3499,male,male,901
gender,xgboost,0.25,89,3499,female,female,874
gender,xgboost,0.25,89,3499,female,male,863
gender,xgboost,0.25,89,3499,male,female,864
gender,xgboost,0.25,89,3499,male,male,898
gender,mlp,0.25,89,3499,female,female,887
gender,mlp,0.25,89,3499,female,male,850
gender,mlp,0.25,89,3499,male,female,856
gender,mlp,0.25,89,3499,male,male,906
gender,logistic_regression,0.5,13,6998,female,female,864
gender,logistic_regression,0.5,13,6998,female,male,873
gender,logistic_regression,0.5,13,6998,male,female,861
gender,logistic_regression,0.5,13,6998,male,male,901
gender,random_forest,0.5,13,6998,female,female,761
gender,random_forest,0.5,13,6998,female,male,976
gender,random_forest,0.5,13,6998,male,female,782
gender,random_forest,0.5,13,6998,male,male,980
gender,hist_gradient_boosting,0.5,13,6998,female,female,811
gender,hist_gradient_boosting,0.5,13,6998,female,male,926
gender,hist_gradient_boosting,0.5,13,6998,male,female,786
gender,hist_gradient_boosting,0.5,13,6998,male,male,976
gender,xgboost,0.5,13,6998,female,female,811
gender,xgboost,0.5,13,6998,female,male,926
gender,xgboost,0.5,13,6998,male,female,838
gender,xgboost,0.5,13,6998,male,male,924
gender,mlp,0.5,13,6998,female,female,824
gender,mlp,0.5,13,6998,female,male,913
gender,mlp,0.5,13,6998,male,female,859
gender,mlp,0.5,13,6998,male,male,903
gender,logistic_regression,0.5,21,6998,female,female,892
gender,logistic_regression,0.5,21,6998,female,male,845
gender,logistic_regression,0.5,21,6998,male,female,864
gender,logistic_regression,0.5,21,6998,male,male,898
gender,random_forest,0.5,21,6998,female,female,802
gender,random_forest,0.5,21,6998,female,male,935
gender,random_forest,0.5,21,6998,male,female,796
gender,random_forest,0.5,21,6998,male,male,966
gender,hist_gradient_boosting,0.5,21,6998,female,female,806
gender,hist_gradient_boosting,0.5,21,6998,female,male,931
gender,hist_gradient_boosting,0.5,21,6998,male,female,787
gender,hist_gradient_boosting,0.5,21,6998,male,male,975
gender,xgboost,0.5,21,6998,female,female,853
gender,xgboost,0.5,21,6998,female,male,884
gender,xgboost,0.5,21,6998,male,female,841
gender,xgboost,0.5,21,6998,male,male,921
gender,mlp,0.5,21,6998,female,female,987
gender,mlp,0.5,21,6998,female,male,750
gender,mlp,0.5,21,6998,male,female,977
gender,mlp,0.5,21,6998,male,male,785
gender,logistic_regression,0.5,34,6998,female,female,881
gender,logistic_regression,0.5,34,6998,female,male,856
gender,logistic_regression,0.5,34,6998,male,female,897
gender,logistic_regression,0.5,34,6998,male,male,865
gender,random_forest,0.5,34,6998,female,female,799
gender,random_forest,0.5,34,6998,female,male,938
gender,random_forest,0.5,34,6998,male,female,859
gender,random_forest,0.5,34,6998,male,male,903
gender,hist_gradient_boosting,0.5,34,6998,female,female,799
gender,hist_gradient_boosting,0.5,34,6998,female,male,938
gender,hist_gradient_boosting,0.5,34,6998,male,female,832
gender,hist_gradient_boosting,0.5,34,6998,male,male,930
gender,xgboost,0.5,34,6998,female,female,856
gender,xgboost,0.5,34,6998,female,male,881
gender,xgboost,0.5,34,6998,male,female,860
gender,xgboost,0.5,34,6998,male,male,902
gender,mlp,0.5,34,6998,female,female,844
gender,mlp,0.5,34,6998,female,male,893
gender,mlp,0.5,34,6998,male,female,853
gender,mlp,0.5,34,6998,male,male,909
gender,logistic_regression,0.5,55,6998,female,female,877
gender,logistic_regression,0.5,55,6998,female,male,860
gender,logistic_regression,0.5,55,6998,male,female,898
gender,logistic_regression,0.5,55,6998,male,male,864
gender,random_forest,0.5,55,6998,female,female,792
gender,random_forest,0.5,55,6998,female,male,945
gender,random_forest,0.5,55,6998,male,female,835
gender,random_forest,0.5,55,6998,male,male,927
gender,hist_gradient_boosting,0.5,55,6998,female,female,822
gender,hist_gradient_boosting,0.5,55,6998,female,male,915
gender,hist_gradient_boosting,0.5,55,6998,male,female,840
gender,hist_gradient_boosting,0.5,55,6998,male,male,922
gender,xgboost,0.5,55,6998,female,female,834
gender,xgboost,0.5,55,6998,female,male,903
gender,xgboost,0.5,55,6998,male,female,842
gender,xgboost,0.5,55,6998,male,male,920
gender,mlp,0.5,55,6998,female,female,991
gender,mlp,0.5,55,6998,female,male,746
gender,mlp,0.5,55,6998,male,female,1007
gender,mlp,0.5,55,6998,male,male,755
gender,logistic_regression,0.5,89,6998,female,female,865
gender,logistic_regression,0.5,89,6998,female,male,872
gender,logistic_regression,0.5,89,6998,male,female,865
gender,logistic_regression,0.5,89,6998,male,male,897
gender,random_forest,0.5,89,6998,female,female,797
gender,random_forest,0.5,89,6998,female,male,940
gender,random_forest,0.5,89,6998,male,female,812
gender,random_forest,0.5,89,6998,male,male,950
gender,hist_gradient_boosting,0.5,89,6998,female,female,818
gender,hist_gradient_boosting,0.5,89,6998,female,male,919
gender,hist_gradient_boosting,0.5,89,6998,male,female,785
gender,hist_gradient_boosting,0.5,89,6998,male,male,977
gender,xgboost,0.5,89,6998,female,female,886
gender,xgboost,0.5,89,6998,female,male,851
gender,xgboost,0.5,89,6998,male,female,877
gender,xgboost,0.5,89,6998,male,male,885
gender,mlp,0.5,89,6998,female,female,868
gender,mlp,0.5,89,6998,female,male,869
gender,mlp,0.5,89,6998,male,female,865
gender,mlp,0.5,89,6998,male,male,897
gender,logistic_regression,0.75,13,10496,female,female,901
gender,logistic_regression,0.75,13,10496,female,male,836
gender,logistic_regression,0.75,13,10496,male,female,875
gender,logistic_regression,0.75,13,10496,male,male,887
gender,random_forest,0.75,13,10496,female,female,800
gender,random_forest,0.75,13,10496,female,male,937
gender,random_forest,0.75,13,10496,male,female,840
gender,random_forest,0.75,13,10496,male,male,922
gender,hist_gradient_boosting,0.75,13,10496,female,female,777
gender,hist_gradient_boosting,0.75,13,10496,female,male,960
gender,hist_gradient_boosting,0.75,13,10496,male,female,798
gender,hist_gradient_boosting,0.75,13,10496,male,male,964
gender,xgboost,0.75,13,10496,female,female,841
gender,xgboost,0.75,13,10496,female,male,896
gender,xgboost,0.75,13,10496,male,female,844
gender,xgboost,0.75,13,10496,male,male,918
gender,mlp,0.75,13,10496,female,female,796
gender,mlp,0.75,13,10496,female,male,941
gender,mlp,0.75,13,10496,male,female,877
gender,mlp,0.75,13,10496,male,male,885
gender,logistic_regression,0.75,21,10496,female,female,874
gender,logistic_regression,0.75,21,10496,female,male,863
gender,logistic_regression,0.75,21,10496,male,female,840
gender,logistic_regression,0.75,21,10496,male,male,922
gender,random_forest,0.75,21,10496,female,female,782
gender,random_forest,0.75,21,10496,female,male,955
gender,random_forest,0.75,21,10496,male,female,776
gender,random_forest,0.75,21,10496,male,male,986
gender,hist_gradient_boosting,0.75,21,10496,female,female,751
gender,hist_gradient_boosting,0.75,21,10496,female,male,986
gender,hist_gradient_boosting,0.75,21,10496,male,female,832
gender,hist_gradient_boosting,0.75,21,10496,male,male,930
gender,xgboost,0.75,21,10496,female,female,816
gender,xgboost,0.75,21,10496,female,male,921
gender,xgboost,0.75,21,10496,male,female,831
gender,xgboost,0.75,21,10496,male,male,931
gender,mlp,0.75,21,10496,female,female,856
gender,mlp,0.75,21,10496,female,male,881
gender,mlp,0.75,21,10496,male,female,855
gender,mlp,0.75,21,10496,male,male,907
gender,logistic_regression,0.75,34,10496,female,female,897
gender,logistic_regression,0.75,34,10496,female,male,840
gender,logistic_regression,0.75,34,10496,male,female,877
gender,logistic_regression,0.75,34,10496,male,male,885
gender,random_forest,0.75,34,10496,female,female,788
gender,random_forest,0.75,34,10496,female,male,949
gender,random_forest,0.75,34,10496,male,female,796
gender,random_forest,0.75,34,10496,male,male,966
gender,hist_gradient_boosting,0.75,34,10496,female,female,790
gender,hist_gradient_boosting,0.75,34,10496,female,male,947
gender,hist_gradient_boosting,0.75,34,10496,male,female,799
gender,hist_gradient_boosting,0.75,34,10496,male,male,963
gender,xgboost,0.75,34,10496,female,female,849
gender,xgboost,0.75,34,10496,female,male,888
gender,xgboost,0.75,34,10496,male,female,829
gender,xgboost,0.75,34,10496,male,male,933
gender,mlp,0.75,34,10496,female,female,799
gender,mlp,0.75,34,10496,female,male,938
gender,mlp,0.75,34,10496,male,female,817
gender,mlp,0.75,34,10496,male,male,945
gender,logistic_regression,0.75,55,10496,female,female,890
gender,logistic_regression,0.75,55,10496,female,male,847
gender,logistic_regression,0.75,55,10496,male,female,892
gender,logistic_regression,0.75,55,10496,male,male,870
gender,random_forest,0.75,55,10496,female,female,809
gender,random_forest,0.75,55,10496,female,male,928
gender,random_forest,0.75,55,10496,male,female,797
gender,random_forest,0.75,55,10496,male,male,965
gender,hist_gradient_boosting,0.75,55,10496,female,female,746
gender,hist_gradient_boosting,0.75,55,10496,female,male,991
gender,hist_gradient_boosting,0.75,55,10496,male,female,791
gender,hist_gradient_boosting,0.75,55,10496,male,male,971
gender,xgboost,0.75,55,10496,female,female,841
gender,xgboost,0.75,55,10496,female,male,896
gender,xgboost,0.75,55,10496,male,female,874
gender,xgboost,0.75,55,10496,male,male,888
gender,mlp,0.75,55,10496,female,female,911
gender,mlp,0.75,55,10496,female,male,826
gender,mlp,0.75,55,10496,male,female,900
gender,mlp,0.75,55,10496,male,male,862
gender,logistic_regression,0.75,89,10496,female,female,893
gender,logistic_regression,0.75,89,10496,female,male,844
gender,logistic_regression,0.75,89,10496,male,female,883
gender,logistic_regression,0.75,89,10496,male,male,879
gender,random_forest,0.75,89,10496,female,female,801
gender,random_forest,0.75,89,10496,female,male,936
gender,random_forest,0.75,89,10496,male,female,791
gender,random_forest,0.75,89,10496,male,male,971
gender,hist_gradient_boosting,0.75,89,10496,female,female,727
gender,hist_gradient_boosting,0.75,89,10496,female,male,1010
gender,hist_gradient_boosting,0.75,89,10496,male,female,766
gender,hist_gradient_boosting,0.75,89,10496,male,male,996
gender,xgboost,0.75,89,10496,female,female,836
gender,xgboost,0.75,89,10496,female,male,901
gender,xgboost,0.75,89,10496,male,female,842
gender,xgboost,0.75,89,10496,male,male,920
gender,mlp,0.75,89,10496,female,female,831
gender,mlp,0.75,89,10496,female,male,906
gender,mlp,0.75,89,10496,male,female,837
gender,mlp,0.75,89,10496,male,male,925
gender,logistic_regression,1.0,13,13995,female,female,900
gender,logistic_regression,1.0,13,13995,female,male,837
gender,logistic_regression,1.0,13,13995,male,female,881
gender,logistic_regression,1.0,13,13995,male,male,881
gender,random_forest,1.0,13,13995,female,female,809
gender,random_forest,1.0,13,13995,female,male,928
gender,random_forest,1.0,13,13995,male,female,803
gender,random_forest,1.0,13,13995,male,male,959
gender,hist_gradient_boosting,1.0,13,13995,female,female,771
gender,hist_gradient_boosting,1.0,13,13995,female,male,966
gender,hist_gradient_boosting,1.0,13,13995,male,female,811
gender,hist_gradient_boosting,1.0,13,13995,male,male,951
gender,xgboost,1.0,13,13995,female,female,835
gender,xgboost,1.0,13,13995,female,male,902
gender,xgboost,1.0,13,13995,male,female,837
gender,xgboost,1.0,13,13995,male,male,925
gender,mlp,1.0,13,13995,female,female,861
gender,mlp,1.0,13,13995,female,male,876
gender,mlp,1.0,13,13995,male,female,900
gender,mlp,1.0,13,13995,male,male,862
gender,logistic_regression,1.0,21,13995,female,female,900
gender,logistic_regression,1.0,21,13995,female,male,837
gender,logistic_regression,1.0,21,13995,male,female,881
gender,logistic_regression,1.0,21,13995,male,male,881
gender,random_forest,1.0,21,13995,female,female,774
gender,random_forest,1.0,21,13995,female,male,963
gender,random_forest,1.0,21,13995,male,female,797
gender,random_forest,1.0,21,13995,male,male,965
gender,hist_gradient_boosting,1.0,21,13995,female,female,811
gender,hist_gradient_boosting,1.0,21,13995,female,male,926
gender,hist_gradient_boosting,1.0,21,13995,male,female,813
gender,hist_gradient_boosting,1.0,21,13995,male,male,949
gender,xgboost,1.0,21,13995,female,female,856
gender,xgboost,1.0,21,13995,female,male,881
gender,xgboost,1.0,21,13995,male,female,813
gender,xgboost,1.0,21,13995,male,male,949
gender,mlp,1.0,21,13995,female,female,866
gender,mlp,1.0,21,13995,female,male,871
gender,mlp,1.0,21,13995,male,female,817
gender,mlp,1.0,21,13995,male,male,945
gender,logistic_regression,1.0,34,13995,female,female,900
gender,logistic_regression,1.0,34,13995,female,male,837
gender,logistic_regression,1.0,34,13995,male,female,881
gender,logistic_regression,1.0,34,13995,male,male,881
gender,random_forest,1.0,34,13995,female,female,829
gender,random_forest,1.0,34,13995,female,male,908
gender,random_forest,1.0,34,13995,male,female,807
gender,random_forest,1.0,34,13995,male,male,955
gender,hist_gradient_boosting,1.0,34,13995,female,female,733
gender,hist_gradient_boosting,1.0,34,13995,female,male,1004
gender,hist_gradient_boosting,1.0,34,13995,male,female,763
gender,hist_gradient_boosting,1.0,34,13995,male,male,999
gender,xgboost,1.0,34,13995,female,female,847
gender,xgboost,1.0,34,13995,female,male,890
gender,xgboost,1.0,34,13995,male,female,839
gender,xgboost,1.0,34,13995,male,male,923
gender,mlp,1.0,34,13995,female,female,792
gender,mlp,1.0,34,13995,female,male,945
gender,mlp,1.0,34,13995,male,female,815
gender,mlp,1.0,34,13995,male,male,947
gender,logistic_regression,1.0,55,13995,female,female,900
gender,logistic_regression,1.0,55,13995,female,male,837
gender,logistic_regression,1.0,55,13995,male,female,881
gender,logistic_regression,1.0,55,13995,male,male,881
gender,random_forest,1.0,55,13995,female,female,794
gender,random_forest,1.0,55,13995,female,male,943
gender,random_forest,1.0,55,13995,male,female,764
gender,random_forest,1.0,55,13995,male,male,998
gender,hist_gradient_boosting,1.0,55,13995,female,female,793
gender,hist_gradient_boosting,1.0,55,13995,female,male,944
gender,hist_gradient_boosting,1.0,55,13995,male,female,778
gender,hist_gradient_boosting,1.0,55,13995,male,male,984
gender,xgboost,1.0,55,13995,female,female,813
gender,xgboost,1.0,55,13995,female,male,924
gender,xgboost,1.0,55,13995,male,female,848
gender,xgboost,1.0,55,13995,male,male,914
gender,mlp,1.0,55,13995,female,female,845
gender,mlp,1.0,55,13995,female,male,892
gender,mlp,1.0,55,13995,male,female,823
gender,mlp,1.0,55,13995,male,male,939
gender,logistic_regression,1.0,89,13995,female,female,900
gender,logistic_regression,1.0,89,13995,female,male,837
gender,logistic_regression,1.0,89,13995,male,female,881
gender,logistic_regression,1.0,89,13995,male,male,881
gender,random_forest,1.0,89,13995,female,female,799
gender,random_forest,1.0,89,13995,female,male,938
gender,random_forest,1.0,89,13995,male,female,821
gender,random_forest,1.0,89,13995,male,male,941
gender,hist_gradient_boosting,1.0,89,13995,female,female,735
gender,hist_gradient_boosting,1.0,89,13995,female,male,1002
gender,hist_gradient_boosting,1.0,89,13995,male,female,755
gender,hist_gradient_boosting,1.0,89,13995,male,male,1007
gender,xgboost,1.0,89,13995,female,female,815
gender,xgboost,1.0,89,13995,female,male,922
gender,xgboost,1.0,89,13995,male,female,864
gender,xgboost,1.0,89,13995,male,male,898
gender,mlp,1.0,89,13995,female,female,899
gender,mlp,1.0,89,13995,female,male,838
gender,mlp,1.0,89,13995,male,female,875
gender,mlp,1.0,89,13995,male,male,887
age,logistic_regression,0.1,13,1399,30+,30+,137
age,logistic_regression,0.1,13,1399,30+,teens,195
age,logistic_regression,0.1,13,1399,30+,twenties,189
age,logistic_regression,0.1,13,1399,teens,30+,326
age,logistic_regression,0.1,13,1399,teens,teens,590
age,logistic_regression,0.1,13,1399,teens,twenties,593
age,logistic_regression,0.1,13,1399,twenties,30+,325
age,logistic_regression,0.1,13,1399,twenties,teens,593
age,logistic_regression,0.1,13,1399,twenties,twenties,551
age,random_forest,0.1,13,1399,30+,30+,0
age,random_forest,0.1,13,1399,30+,teens,303
age,random_forest,0.1,13,1399,30+,twenties,218
age,random_forest,0.1,13,1399,teens,30+,0
age,random_forest,0.1,13,1399,teens,teens,866
age,random_forest,0.1,13,1399,teens,twenties,643
age,random_forest,0.1,13,1399,twenties,30+,0
age,random_forest,0.1,13,1399,twenties,teens,841
age,random_forest,0.1,13,1399,twenties,twenties,628
age,hist_gradient_boosting,0.1,13,1399,30+,30+,0
age,hist_gradient_boosting,0.1,13,1399,30+,teens,244
age,hist_gradient_boosting,0.1,13,1399,30+,twenties,277
age,hist_gradient_boosting,0.1,13,1399,teens,30+,0
age,hist_gradient_boosting,0.1,13,1399,teens,teens,755
age,hist_gradient_boosting,0.1,13,1399,teens,twenties,754
age,hist_gradient_boosting,0.1,13,1399,twenties,30+,1
age,hist_gradient_boosting,0.1,13,1399,twenties,teens,732
age,hist_gradient_boosting,0.1,13,1399,twenties,twenties,736
age,xgboost,0.1,13,1399,30+,30+,1
age,xgboost,0.1,13,1399,30+,teens,254
age,xgboost,0.1,13,1399,30+,twenties,266
age,xgboost,0.1,13,1399,teens,30+,3
age,xgboost,0.1,13,1399,teens,teens,781
age,xgboost,0.1,13,1399,teens,twenties,725
age,xgboost,0.1,13,1399,twenties,30+,4
age,xgboost,0.1,13,1399,twenties,teens,777
age,xgboost,0.1,13,1399,twenties,twenties,688
age,mlp,0.1,13,1399,30+,30+,41
age,mlp,0.1,13,1399,30+,teens,228
age,mlp,0.1,13,1399,30+,twenties,252
age,mlp,0.1,13,1399,teens,30+,99
age,mlp,0.1,13,1399,teens,teens,724
age,mlp,0.1,13,1399,teens,twenties,686
age,mlp,0.1,13,1399,twenties,30+,80
age,mlp,0.1,13,1399,twenties,teens,713
age,mlp,0.1,13,1399,twenties,twenties,676
age,logistic_regression,0.1,21,1399,30+,30+,133
age,logistic_regression,0.1,21,1399,30+,teens,196
age,logistic_regression,0.1,21,1399,30+,twenties,192
age,logistic_regression,0.1,21,1399,teens,30+,376
age,logistic_regression,0.1,21,1399,teens,teens,517
age,logistic_regression,0.1,21,1399,teens,twenties,616
age,logistic_regression,0.1,21,1399,twenties,30+,370
age,logistic_regression,0.1,21,1399,twenties,teens,532
age,logistic_regression,0.1,21,1399,twenties,twenties,567
age,random_forest,0.1,21,1399,30+,30+,0
age,random_forest,0.1,21,1399,30+,teens,317
age,random_forest,0.1,21,1399,30+,twenties,204
age,random_forest,0.1,21,1399,teens,30+,0
age,random_forest,0.1,21,1399,teens,teens,893
age,random_forest,0.1,21,1399,teens,twenties,616
age,random_forest,0.1,21,1399,twenties,30+,0
age,random_forest,0.1,21,1399,twenties,teens,866
age,random_forest,0.1,21,1399,twenties,twenties,603
age,hist_gradient_boosting,0.1,21,1399,30+,30+,0
age,hist_gradient_boosting,0.1,21,1399,30+,teens,277
age,hist_gradient_boosting,0.1,21,1399,30+,twenties,244
