task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
gender,mlp,0.25,34,3499,male,female,888
gender,mlp,0.25,34,3499,male,male,874
gender,logistic_regression,0.25,55,3499,female,female,844
gender,logistic_regression,0.25,55,3499,female,male,893
gender,logistic_regression,0.25,55,3499,male,female,856
gender,logistic_regression,0.25,55,3499,male,male,906
gender,random_forest,0.25,55,3499,female,female,800
gender,random_forest,0.25,55,3499,female,male,937
gender,random_forest,0.25,55,3499,male,female,777
gender,random_forest,0.25,55,3499,male,male,985
gender,hist_gradient_boosting,0.25,55,3499,female,female,876
gender,hist_gradient_boosting,0.25,55,3499,female,male,861
gender,hist_gradient_boosting,0.25,55,3499,male,female,911
gender,hist_gradient_boosting,0.25,55,3499,male,male,851
gender,xgboost,0.25,55,3499,female,female,811
gender,xgboost,0.25,55,3499,female,male,926
gender,xgboost,0.25,55,3499,male,female,837
gender,xgboost,0.25,55,3499,male,male,925
gender,mlp,0.25,55,3499,female,female,913
gender,mlp,0.25,55,3499,female,male,824
gender,mlp,0.25,55,3499,male,female,882
gender,mlp,0.25,55,3499,male,male,880
gender,logistic_regression,0.25,89,3499,female,female,864
gender,logistic_regression,0.25,89,3499,female,male,873
gender,logistic_regression,0.25,89,3499,male,female,877
gender,logistic_regression,0.25,89,3499,male,male,885
gender,random_forest,0.25,89,3499,female,female,786
gender,random_forest,0.25,89,3499,female,male,951
gender,random_forest,0.25,89,3499,male,female,799
gender,random_forest,0.25,89,3499,male,male,963
gender,hist_gradient_boosting,0.25,89,3499,female,female,787
gender,hist_gradient_boosting,0.25,89,3499,female,male,950
gender,hist_gradient_boosting,0.25,89,3499,male,female,819
gender,hist_gradient_boosting,0.25,89,3499,male,male,943
gender,xgboost,0.25,89,3499,female,female,868
gender,xgboost,0.25,89,3499,female,male,869
gender,xgboost,0.25,89,3499,male,female,865
gender,xgboost,0.25,89,3499,male,male,897
gender,mlp,0.25,89,3499,female,female,869
gender,mlp,0.25,89,3499,female,male,868
gender,mlp,0.25,89,3499,male,female,870
gender,mlp,0.25,89,3499,male,male,892
gender,logistic_regression,0.5,13,6998,female,female,862
gender,logistic_regression,0.5,13,6998,female,male,875
gender,logistic_regression,0.5,13,6998,male,female,886
gender,logistic_regression,0.5,13,6998,male,male,876
gender,random_forest,0.5,13,6998,female,female,781
gender,random_forest,0.5,13,6998,female,male,956
gender,random_forest,0.5,13,6998,male,female,821
gender,random_forest,0.5,13,6998,male,male,941
gender,hist_gradient_boosting,0.5,13,6998,female,female,803
gender,hist_gradient_boosting,0.5,13,6998,female,male,934
gender,hist_gradient_boosting,0.5,13,6998,male,female,836
gender,hist_gradient_boosting,0.5,13,6998,male,male,926
gender,xgboost,0.5,13,6998,female,female,811
gender,xgboost,0.5,13,6998,female,male,926
gender,xgboost,0.5,13,6998,male,female,874
gender,xgboost,0.5,13,6998,male,male,888
gender,mlp,0.5,13,6998,female,female,808
gender,mlp,0.5,13,6998,female,male,929
gender,mlp,0.5,13,6998,male,female,873
gender,mlp,0.5,13,6998,male,male,889
gender,logistic_regression,0.5,21,6998,female,female,872
gender,logistic_regression,0.5,21,6998,female,male,865
gender,logistic_regression,0.5,21,6998,male,female,860
gender,logistic_regression,0.5,21,6998,male,male,902
gender,random_forest,0.5,21,6998,female,female,774
gender,random_forest,0.5,21,6998,female,male,963
gender,random_forest,0.5,21,6998,male,female,781
gender,random_forest,0.5,21,6998,male,male,981
gender,hist_gradient_boosting,0.5,21,6998,female,female,801
gender,hist_gradient_boosting,0.5,21,6998,female,male,936
gender,hist_gradient_boosting,0.5,21,6998,male,female,838
gender,hist_gradient_boosting,0.5,21,6998,male,male,924
gender,xgboost,0.5,21,6998,female,female,862
gender,xgboost,0.5,21,6998,female,male,875
gender,xgboost,0.5,21,6998,male,female,811
gender,xgboost,0.5,21,6998,male,male,951
gender,mlp,0.5,21,6998,female,female,990
gender,mlp,0.5,21,6998,female,male,747
gender,mlp,0.5,21,6998,male,female,973
gender,mlp,0.5,21,6998,male,male,789
gender,logistic_regression,0.5,34,6998,female,female,858
gender,logistic_regression,0.5,34,6998,female,male,879
gender,logistic_regression,0.5,34,6998,male,female,902
gender,logistic_regression,0.5,34,6998,male,male,860
gender,random_forest,0.5,34,6998,female,female,783
gender,random_forest,0.5,34,6998,female,male,954
gender,random_forest,0.5,34,6998,male,female,804
gender,random_forest,0.5,34,6998,male,male,958
gender,hist_gradient_boosting,0.5,34,6998,female,female,787
gender,hist_gradient_boosting,0.5,34,6998,female,male,950
gender,hist_gradient_boosting,0.5,34,6998,male,female,836
gender,hist_gradient_boosting,0.5,34,6998,male,male,926
gender,xgboost,0.5,34,6998,female,female,821
gender,xgboost,0.5,34,6998,female,male,916
gender,xgboost,0.5,34,6998,male,female,851
gender,xgboost,0.5,34,6998,male,male,911
gender,mlp,0.5,34,6998,female,female,859
gender,mlp,0.5,34,6998,female,male,878
gender,mlp,0.5,34,6998,male,female,862
gender,mlp,0.5,34,6998,male,male,900
gender,logistic_regression,0.5,55,6998,female,female,874
gender,logistic_regression,0.5,55,6998,female,male,863
gender,logistic_regression,0.5,55,6998,male,female,916
gender,logistic_regression,0.5,55,6998,male,male,846
gender,random_forest,0.5,55,6998,female,female,822
gender,random_forest,0.5,55,6998,female,male,915
gender,random_forest,0.5,55,6998,male,female,835
gender,random_forest,0.5,55,6998,male,male,927
gender,hist_gradient_boosting,0.5,55,6998,female,female,866
gender,hist_gradient_boosting,0.5,55,6998,female,male,871
gender,hist_gradient_boosting,0.5,55,6998,male,female,807
gender,hist_gradient_boosting,0.5,55,6998,male,male,955
gender,xgboost,0.5,55,6998,female,female,835
gender,xgboost,0.5,55,6998,female,male,902
gender,xgboost,0.5,55,6998,male,female,884
gender,xgboost,0.5,55,6998,male,male,878
gender,mlp,0.5,55,6998,female,female,989
gender,mlp,0.5,55,6998,female,male,748
gender,mlp,0.5,55,6998,male,female,1010
gender,mlp,0.5,55,6998,male,male,752
gender,logistic_regression,0.5,89,6998,female,female,874
gender,logistic_regression,0.5,89,6998,female,male,863
gender,logistic_regression,0.5,89,6998,male,female,884
gender,logistic_regression,0.5,89,6998,male,male,878
gender,random_forest,0.5,89,6998,female,female,777
gender,random_forest,0.5,89,6998,female,male,960
gender,random_forest,0.5,89,6998,male,female,827
gender,random_forest,0.5,89,6998,male,male,935
gender,hist_gradient_boosting,0.5,89,6998,female,female,800
gender,hist_gradient_boosting,0.5,89,6998,female,male,937
gender,hist_gradient_boosting,0.5,89,6998,male,female,775
gender,hist_gradient_boosting,0.5,89,6998,male,male,987
gender,xgboost,0.5,89,6998,female,female,827
gender,xgboost,0.5,89,6998,female,male,910
gender,xgboost,0.5,89,6998,male,female,855
gender,xgboost,0.5,89,6998,male,male,907
gender,mlp,0.5,89,6998,female,female,828
gender,mlp,0.5,89,6998,female,male,909
gender,mlp,0.5,89,6998,male,female,837
gender,mlp,0.5,89,6998,male,male,925
gender,logistic_regression,0.75,13,10496,female,female,888
gender,logistic_regression,0.75,13,10496,female,male,849
gender,logistic_regression,0.75,13,10496,male,female,878
gender,logistic_regression,0.75,13,10496,male,male,884
gender,random_forest,0.75,13,10496,female,female,828
gender,random_forest,0.75,13,10496,female,male,909
gender,random_forest,0.75,13,10496,male,female,793
gender,random_forest,0.75,13,10496,male,male,969
gender,hist_gradient_boosting,0.75,13,10496,female,female,763
gender,hist_gradient_boosting,0.75,13,10496,female,male,974
gender,hist_gradient_boosting,0.75,13,10496,male,female,758
gender,hist_gradient_boosting,0.75,13,10496,male,male,1004
gender,xgboost,0.75,13,10496,female,female,816
gender,xgboost,0.75,13,10496,female,male,921
gender,xgboost,0.75,13,10496,male,female,834
gender,xgboost,0.75,13,10496,male,male,928
gender,mlp,0.75,13,10496,female,female,813
gender,mlp,0.75,13,10496,female,male,924
gender,mlp,0.75,13,10496,male,female,883
gender,mlp,0.75,13,10496,male,male,879
gender,logistic_regression,0.75,21,10496,female,female,871
gender,logistic_regression,0.75,21,10496,female,male,866
gender,logistic_regression,0.75,21,10496,male,female,869
gender,logistic_regression,0.75,21,10496,male,male,893
gender,random_forest,0.75,21,10496,female,female,813
gender,random_forest,0.75,21,10496,female,male,924
gender,random_forest,0.75,21,10496,male,female,819
gender,random_forest,0.75,21,10496,male,male,943
gender,hist_gradient_boosting,0.75,21,10496,female,female,795
gender,hist_gradient_boosting,0.75,21,10496,female,male,942
gender,hist_gradient_boosting,0.75,21,10496,male,female,839
gender,hist_gradient_boosting,0.75,21,10496,male,male,923
gender,xgboost,0.75,21,10496,female,female,805
gender,xgboost,0.75,21,10496,female,male,932
gender,xgboost,0.75,21,10496,male,female,834
gender,xgboost,0.75,21,10496,male,male,928
gender,mlp,0.75,21,10496,female,female,862
gender,mlp,0.75,21,10496,female,male,875
gender,mlp,0.75,21,10496,male,female,863
gender,mlp,0.75,21,10496,male,male,899
gender,logistic_regression,0.75,34,10496,female,female,870
gender,logistic_regression,0.75,34,10496,female,male,867
gender,logistic_regression,0.75,34,10496,male,female,904
gender,logistic_regression,0.75,34,10496,male,male,858
gender,random_forest,0.75,34,10496,female,female,817
gender,random_forest,0.75,34,10496,female,male,920
gender,random_forest,0.75,34,10496,male,female,792
gender,random_forest,0.75,34,10496,male,male,970
gender,hist_gradient_boosting,0.75,34,10496,female,female,784
gender,hist_gradient_boosting,0.75,34,10496,female,male,953
gender,hist_gradient_boosting,0.75,34,10496,male,female,818
gender,hist_gradient_boosting,0.75,34,10496,male,male,944
gender,xgboost,0.75,34,10496,female,female,803
gender,xgboost,0.75,34,10496,female,male,934
gender,xgboost,0.75,34,10496,male,female,821
gender,xgboost,0.75,34,10496,male,male,941
gender,mlp,0.75,34,10496,female,female,798
gender,mlp,0.75,34,10496,female,male,939
gender,mlp,0.75,34,10496,male,female,829
gender,mlp,0.75,34,10496,male,male,933
gender,logistic_regression,0.75,55,10496,female,female,867
gender,logistic_regression,0.75,55,10496,female,male,870
gender,logistic_regression,0.75,55,10496,male,female,918
gender,logistic_regression,0.75,55,10496,male,male,844
gender,random_forest,0.75,55,10496,female,female,822
gender,random_forest,0.75,55,10496,female,male,915
gender,random_forest,0.75,55,10496,male,female,822
gender,random_forest,0.75,55,10496,male,male,940
gender,hist_gradient_boosting,0.75,55,10496,female,female,704
gender,hist_gradient_boosting,0.75,55,10496,female,male,1033
gender,hist_gradient_boosting,0.75,55,10496,male,female,717
gender,hist_gradient_boosting,0.75,55,10496,male,male,1045
gender,xgboost,0.75,55,10496,female,female,805
gender,xgboost,0.75,55,10496,female,male,932
gender,xgboost,0.75,55,10496,male,female,863
gender,xgboost,0.75,55,10496,male,male,899
gender,mlp,0.75,55,10496,female,female,915
gender,mlp,0.75,55,10496,female,male,822
gender,mlp,0.75,55,10496,male,female,892
gender,mlp,0.75,55,10496,male,male,870
gender,logistic_regression,0.75,89,10496,female,female,879
gender,logistic_regression,0.75,89,10496,female,male,858
gender,logistic_regression,0.75,89,10496,male,female,891
gender,logistic_regression,0.75,89,10496,male,male,871
gender,random_forest,0.75,89,10496,female,female,818
gender,random_forest,0.75,89,10496,female,male,919
gender,random_forest,0.75,89,10496,male,female,808
gender,random_forest,0.75,89,10496,male,male,954
gender,hist_gradient_boosting,0.75,89,10496,female,female,761
gender,hist_gradient_boosting,0.75,89,10496,female,male,976
gender,hist_gradient_boosting,0.75,89,10496,male,female,758
gender,hist_gradient_boosting,0.75,89,10496,male,male,1004
gender,xgboost,0.75,89,10496,female,female,811
gender,xgboost,0.75,89,10496,female,male,926
gender,xgboost,0.75,89,10496,male,female,843
gender,xgboost,0.75,89,10496,male,male,919
gender,mlp,0.75,89,10496,female,female,882
gender,mlp,0.75,89,10496,female,male,855
gender,mlp,0.75,89,10496,male,female,875
gender,mlp,0.75,89,10496,male,male,887
gender,logistic_regression,1.0,13,13995,female,female,887
gender,logistic_regression,1.0,13,13995,female,male,850
gender,logistic_regression,1.0,13,13995,male,female,880
gender,logistic_regression,1.0,13,13995,male,male,882
gender,random_forest,1.0,13,13995,female,female,839
gender,random_forest,1.0,13,13995,female,male,898
gender,random_forest,1.0,13,13995,male,female,837
gender,random_forest,1.0,13,13995,male,male,925
gender,hist_gradient_boosting,1.0,13,13995,female,female,765
gender,hist_gradient_boosting,1.0,13,13995,female,male,972
gender,hist_gradient_boosting,1.0,13,13995,male,female,768
gender,hist_gradient_boosting,1.0,13,13995,male,male,994
gender,xgboost,1.0,13,13995,female,female,789
gender,xgboost,1.0,13,13995,female,male,948
gender,xgboost,1.0,13,13995,male,female,830
gender,xgboost,1.0,13,13995,male,male,932
gender,mlp,1.0,13,13995,female,female,848
gender,mlp,1.0,13,13995,female,male,889
gender,mlp,1.0,13,13995,male,female,957
gender,mlp,1.0,13,13995,male,male,805
gender,logistic_regression,1.0,21,13995,female,female,887
gender,logistic_regression,1.0,21,13995,female,male,850
gender,logistic_regression,1.0,21,13995,male,female,880
gender,logistic_regression,1.0,21,13995,male,male,882
gender,random_forest,1.0,21,13995,female,female,796
gender,random_forest,1.0,21,13995,female,male,941
gender,random_forest,1.0,21,13995,male,female,819
gender,random_forest,1.0,21,13995,male,male,943
gender,hist_gradient_boosting,1.0,21,13995,female,female,783
gender,hist_gradient_boosting,1.0,21,13995,female,male,954
gender,hist_gradient_boosting,1.0,21,13995,male,female,820
gender,hist_gradient_boosting,1.0,21,13995,male,male,942
gender,xgboost,1.0,21,13995,female,female,832
gender,xgboost,1.0,21,13995,female,male,905
gender,xgboost,1.0,21,13995,male,female,842
gender,xgboost,1.0,21,13995,male,male,920
gender,mlp,1.0,21,13995,female,female,857
gender,mlp,1.0,21,13995,female,male,880
gender,mlp,1.0,21,13995,male,female,845
gender,mlp,1.0,21,13995,male,male,917
gender,logistic_regression,1.0,34,13995,female,female,887
gender,logistic_regression,1.0,34,13995,female,male,850
gender,logistic_regression,1.0,34,13995,male,female,880
gender,logistic_regression,1.0,34,13995,male,male,882
gender,random_forest,1.0,34,13995,female,female,829
gender,random_forest,1.0,34,13995,female,male,908
gender,random_forest,1.0,34,13995,male,female,786
gender,random_forest,1.0,34,13995,male,male,976
gender,hist_gradient_boosting,1.0,34,13995,female,female,720
gender,hist_gradient_boosting,1.0,34,13995,female,male,1017
gender,hist_gradient_boosting,1.0,34,13995,male,female,729
gender,hist_gradient_boosting,1.0,34,13995,male,male,1033
gender,xgboost,1.0,34,13995,female,female,813
gender,xgboost,1.0,34,13995,female,male,924
gender,xgboost,1.0,34,13995,male,female,842
gender,xgboost,1.0,34,13995,male,male,920
gender,mlp,1.0,34,13995,female,female,788
gender,mlp,1.0,34,13995,female,male,949
gender,mlp,1.0,34,13995,male,female,826
gender,mlp,1.0,34,13995,male,male,936
gender,logistic_regression,1.0,55,13995,female,female,887
gender,logistic_regression,1.0,55,13995,female,male,850
gender,logistic_regression,1.0,55,13995,male,female,880
gender,logistic_regression,1.0,55,13995,male,male,882
gender,random_forest,1.0,55,13995,female,female,794
gender,random_forest,1.0,55,13995,female,male,943
gender,random_forest,1.0,55,13995,male,female,835
gender,random_forest,1.0,55,13995,male,male,927
gender,hist_gradient_boosting,1.0,55,13995,female,female,772
gender,hist_gradient_boosting,1.0,55,13995,female,male,965
gender,hist_gradient_boosting,1.0,55,13995,male,female,766
gender,hist_gradient_boosting,1.0,55,13995,male,male,996
gender,xgboost,1.0,55,13995,female,female,822
gender,xgboost,1.0,55,13995,female,male,915
gender,xgboost,1.0,55,13995,male,female,848
gender,xgboost,1.0,55,13995,male,male,914
gender,mlp,1.0,55,13995,female,female,868
gender,mlp,1.0,55,13995,female,male,869
gender,mlp,1.0,55,13995,male,female,903
gender,mlp,1.0,55,13995,male,male,859
gender,logistic_regression,1.0,89,13995,female,female,887
gender,logistic_regression,1.0,89,13995,female,male,850
gender,logistic_regression,1.0,89,13995,male,female,880
gender,logistic_regression,1.0,89,13995,male,male,882
gender,random_forest,1.0,89,13995,female,female,800
gender,random_forest,1.0,89,13995,female,male,937
gender,random_forest,1.0,89,13995,male,female,785
gender,random_forest,1.0,89,13995,male,male,977
gender,hist_gradient_boosting,1.0,89,13995,female,female,734
gender,hist_gradient_boosting,1.0,89,13995,female,male,1003
gender,hist_gradient_boosting,1.0,89,13995,male,female,725
gender,hist_gradient_boosting,1.0,89,13995,male,male,1037
gender,xgboost,1.0,89,13995,female,female,789
gender,xgboost,1.0,89,13995,female,male,948
gender,xgboost,1.0,89,13995,male,female,836
gender,xgboost,1.0,89,13995,male,male,926
gender,mlp,1.0,89,13995,female,female,906
gender,mlp,1.0,89,13995,female,male,831
gender,mlp,1.0,89,13995,male,female,916
gender,mlp,1.0,89,13995,male,male,846
age,logistic_regression,0.1,13,1399,30+,30+,141
age,logistic_regression,0.1,13,1399,30+,teens,190
age,logistic_regression,0.1,13,1399,30+,twenties,190
age,logistic_regression,0.1,13,1399,teens,30+,328
age,logistic_regression,0.1,13,1399,teens,teens,582
age,logistic_regression,0.1,13,1399,teens,twenties,599
age,logistic_regression,0.1,13,1399,twenties,30+,330
age,logistic_regression,0.1,13,1399,twenties,teens,586
age,logistic_regression,0.1,13,1399,twenties,twenties,553
age,random_forest,0.1,13,1399,30+,30+,0
age,random_forest,0.1,13,1399,30+,teens,291
age,random_forest,0.1,13,1399,30+,twenties,230
age,random_forest,0.1,13,1399,teens,30+,0
age,random_forest,0.1,13,1399,teens,teens,851
age,random_forest,0.1,13,1399,teens,twenties,658
age,random_forest,0.1,13,1399,twenties,30+,0
age,random_forest,0.1,13,1399,twenties,teens,843
age,random_forest,0.1,13,1399,twenties,twenties,626
age,hist_gradient_boosting,0.1,13,1399,30+,30+,1
age,hist_gradient_boosting,0.1,13,1399,30+,teens,260
age,hist_gradient_boosting,0.1,13,1399,30+,twenties,260
age,hist_gradient_boosting,0.1,13,1399,teens,30+,1
age,hist_gradient_boosting,0.1,13,1399,teens,teens,735
age,hist_gradient_boosting,0.1,13,1399,teens,twenties,773
age,hist_gradient_boosting,0.1,13,1399,twenties,30+,0
age,hist_gradient_boosting,0.1,13,1399,twenties,teens,747
age,hist_gradient_boosting,0.1,13,1399,twenties,twenties,722
age,xgboost,0.1,13,1399,30+,30+,1
age,xgboost,0.1,13,1399,30+,teens,256
age,xgboost,0.1,13,1399,30+,twenties,264
age,xgboost,0.1,13,1399,teens,30+,7
age,xgboost,0.1,13,1399,teens,teens,754
age,xgboost,0.1,13,1399,teens,twenties,748
age,xgboost,0.1,13,1399,twenties,30+,4
age,xgboost,0.1,13,1399,twenties,teens,792
age,xgboost,0.1,13,1399,twenties,twenties,673
age,mlp,0.1,13,1399,30+,30+,40
age,mlp,0.1,13,1399,30+,teens,232
age,mlp,0.1,13,1399,30+,twenties,249
age,mlp,0.1,13,1399,teens,30+,102
age,mlp,0.1,13,1399,teens,teens,723
age,mlp,0.1,13,1399,teens,twenties,684
age,mlp,0.1,13,1399,twenties,30+,81
age,mlp,0.1,13,1399,twenties,teens,727
age,mlp,0.1,13,1399,twenties,twenties,661
age,logistic_regression,0.1,21,1399,30+,30+,125
age,logistic_regression,0.1,21,1399,30+,teens,202
age,logistic_regression,0.1,21,1399,30+,twenties,194
age,logistic_regression,0.1,21,1399,teens,30+,383
age,logistic_regression,0.1,21,1399,teens,teens,520
age,logistic_regression,0.1,21,1399,teens,twenties,606
age,logistic_regression,0.1,21,1399,twenties,30+,368
age,logistic_regression,0.1,21,1399,twenties,teens,527
age,logistic_regression,0.1,21,1399,twenties,twenties,574
age,random_forest,0.1,21,1399,30+,30+,0
age,random_forest,0.1,21,1399,30+,teens,320
age,random_forest,0.1,21,1399,30+,twenties,201
age,random_forest,0.1,21,1399,teens,30+,0
age,random_forest,0.1,21,1399,teens,teens,916
age,random_forest,0.1,21,1399,teens,twenties,593
age,random_forest,0.1,21,1399,twenties,30+,0
age,random_forest,0.1,21,1399,twenties,teens,908
age,random_forest,0.1,21,1399,twenties,twenties,561
age,hist_gradient_boosting,0.1,21,1399,30+,30+,0
age,hist_gradient_boosting,0.1,21,1399,30+,teens,260
age,hist_gradient_boosting,0.1,21,1399,30+,twenties,261
