task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
gender,logistic_regression,0.75,21,10496,female,male,835
gender,logistic_regression,0.75,21,10496,male,female,824
gender,logistic_regression,0.75,21,10496,male,male,938
gender,random_forest,0.75,21,10496,female,female,807
gender,random_forest,0.75,21,10496,female,male,930
gender,random_forest,0.75,21,10496,male,female,824
gender,random_forest,0.75,21,10496,male,male,938
gender,hist_gradient_boosting,0.75,21,10496,female,female,821
gender,hist_gradient_boosting,0.75,21,10496,female,male,916
gender,hist_gradient_boosting,0.75,21,10496,male,female,823
gender,hist_gradient_boosting,0.75,21,10496,male,male,939
gender,xgboost,0.75,21,10496,female,female,815
gender,xgboost,0.75,21,10496,female,male,922
gender,xgboost,0.75,21,10496,male,female,813
gender,xgboost,0.75,21,10496,male,male,949
gender,mlp,0.75,21,10496,female,female,873
gender,mlp,0.75,21,10496,female,male,864
gender,mlp,0.75,21,10496,male,female,825
gender,mlp,0.75,21,10496,male,male,937
gender,logistic_regression,0.75,34,10496,female,female,909
gender,logistic_regression,0.75,34,10496,female,male,828
gender,logistic_regression,0.75,34,10496,male,female,840
gender,logistic_regression,0.75,34,10496,male,male,922
gender,random_forest,0.75,34,10496,female,female,846
gender,random_forest,0.75,34,10496,female,male,891
gender,random_forest,0.75,34,10496,male,female,824
gender,random_forest,0.75,34,10496,male,male,938
gender,hist_gradient_boosting,0.75,34,10496,female,female,768
gender,hist_gradient_boosting,0.75,34,10496,female,male,969
gender,hist_gradient_boosting,0.75,34,10496,male,female,760
gender,hist_gradient_boosting,0.75,34,10496,male,male,1002
gender,xgboost,0.75,34,10496,female,female,859
gender,xgboost,0.75,34,10496,female,male,878
gender,xgboost,0.75,34,10496,male,female,835
gender,xgboost,0.75,34,10496,male,male,927
gender,mlp,0.75,34,10496,female,female,815
gender,mlp,0.75,34,10496,female,male,922
gender,mlp,0.75,34,10496,male,female,810
gender,mlp,0.75,34,10496,male,male,952
gender,logistic_regression,0.75,55,10496,female,female,903
gender,logistic_regression,0.75,55,10496,female,male,834
gender,logistic_regression,0.75,55,10496,male,female,847
gender,logistic_regression,0.75,55,10496,male,male,915
gender,random_forest,0.75,55,10496,female,female,784
gender,random_forest,0.75,55,10496,female,male,953
gender,random_forest,0.75,55,10496,male,female,807
gender,random_forest,0.75,55,10496,male,male,955
gender,hist_gradient_boosting,0.75,55,10496,female,female,782
gender,hist_gradient_boosting,0.75,55,10496,female,male,955
gender,hist_gradient_boosting,0.75,55,10496,male,female,795
gender,hist_gradient_boosting,0.75,55,10496,male,male,967
gender,xgboost,0.75,55,10496,female,female,839
gender,xgboost,0.75,55,10496,female,male,898
gender,xgboost,0.75,55,10496,male,female,837
gender,xgboost,0.75,55,10496,male,male,925
gender,mlp,0.75,55,10496,female,female,910
gender,mlp,0.75,55,10496,female,male,827
gender,mlp,0.75,55,10496,male,female,837
gender,mlp,0.75,55,10496,male,male,925
gender,logistic_regression,0.75,89,10496,female,female,939
gender,logistic_regression,0.75,89,10496,female,male,798
gender,logistic_regression,0.75,89,10496,male,female,848
gender,logistic_regression,0.75,89,10496,male,male,914
gender,random_forest,0.75,89,10496,female,female,788
gender,random_forest,0.75,89,10496,female,male,949
gender,random_forest,0.75,89,10496,male,female,800
gender,random_forest,0.75,89,10496,male,male,962
gender,hist_gradient_boosting,0.75,89,10496,female,female,733
gender,hist_gradient_boosting,0.75,89,10496,female,male,1004
gender,hist_gradient_boosting,0.75,89,10496,male,female,749
gender,hist_gradient_boosting,0.75,89,10496,male,male,1013
gender,xgboost,0.75,89,10496,female,female,873
gender,xgboost,0.75,89,10496,female,male,864
gender,xgboost,0.75,89,10496,male,female,829
gender,xgboost,0.75,89,10496,male,male,933
gender,mlp,0.75,89,10496,female,female,844
gender,mlp,0.75,89,10496,female,male,893
gender,mlp,0.75,89,10496,male,female,820
gender,mlp,0.75,89,10496,male,male,942
gender,logistic_regression,1.0,13,13995,female,female,930
gender,logistic_regression,1.0,13,13995,female,male,807
gender,logistic_regression,1.0,13,13995,male,female,839
gender,logistic_regression,1.0,13,13995,male,male,923
gender,random_forest,1.0,13,13995,female,female,809
gender,random_forest,1.0,13,13995,female,male,928
gender,random_forest,1.0,13,13995,male,female,818
gender,random_forest,1.0,13,13995,male,male,944
gender,hist_gradient_boosting,1.0,13,13995,female,female,814
gender,hist_gradient_boosting,1.0,13,13995,female,male,923
gender,hist_gradient_boosting,1.0,13,13995,male,female,800
gender,hist_gradient_boosting,1.0,13,13995,male,male,962
gender,xgboost,1.0,13,13995,female,female,839
gender,xgboost,1.0,13,13995,female,male,898
gender,xgboost,1.0,13,13995,male,female,816
gender,xgboost,1.0,13,13995,male,male,946
gender,mlp,1.0,13,13995,female,female,861
gender,mlp,1.0,13,13995,female,male,876
gender,mlp,1.0,13,13995,male,female,875
gender,mlp,1.0,13,13995,male,male,887
gender,logistic_regression,1.0,21,13995,female,female,930
gender,logistic_regression,1.0,21,13995,female,male,807
gender,logistic_regression,1.0,21,13995,male,female,839
gender,logistic_regression,1.0,21,13995,male,male,923
gender,random_forest,1.0,21,13995,female,female,787
gender,random_forest,1.0,21,13995,female,male,950
gender,random_forest,1.0,21,13995,male,female,805
gender,random_forest,1.0,21,13995,male,male,957
gender,hist_gradient_boosting,1.0,21,13995,female,female,798
gender,hist_gradient_boosting,1.0,21,13995,female,male,939
gender,hist_gradient_boosting,1.0,21,13995,male,female,803
gender,hist_gradient_boosting,1.0,21,13995,male,male,959
gender,xgboost,1.0,21,13995,female,female,873
gender,xgboost,1.0,21,13995,female,male,864
gender,xgboost,1.0,21,13995,male,female,813
gender,xgboost,1.0,21,13995,male,male,949
gender,mlp,1.0,21,13995,female,female,862
gender,mlp,1.0,21,13995,female,male,875
gender,mlp,1.0,21,13995,male,female,818
gender,mlp,1.0,21,13995,male,male,944
gender,logistic_regression,1.0,34,13995,female,female,930
gender,logistic_regression,1.0,34,13995,female,male,807
gender,logistic_regression,1.0,34,13995,male,female,839
gender,logistic_regression,1.0,34,13995,male,male,923
gender,random_forest,1.0,34,13995,female,female,830
gender,random_forest,1.0,34,13995,female,male,907
gender,random_forest,1.0,34,13995,male,female,810
gender,random_forest,1.0,34,13995,male,male,952
gender,hist_gradient_boosting,1.0,34,13995,female,female,802
gender,hist_gradient_boosting,1.0,34,13995,female,male,935
gender,hist_gradient_boosting,1.0,34,13995,male,female,802
gender,hist_gradient_boosting,1.0,34,13995,male,male,960
gender,xgboost,1.0,34,13995,female,female,836
gender,xgboost,1.0,34,13995,female,male,901
gender,xgboost,1.0,34,13995,male,female,842
gender,xgboost,1.0,34,13995,male,male,920
gender,mlp,1.0,34,13995,female,female,845
gender,mlp,1.0,34,13995,female,male,892
gender,mlp,1.0,34,13995,male,female,838
gender,mlp,1.0,34,13995,male,male,924
gender,logistic_regression,1.0,55,13995,female,female,930
gender,logistic_regression,1.0,55,13995,female,male,807
gender,logistic_regression,1.0,55,13995,male,female,839
gender,logistic_regression,1.0,55,13995,male,male,923
gender,random_forest,1.0,55,13995,female,female,816
gender,random_forest,1.0,55,13995,female,male,921
gender,random_forest,1.0,55,13995,male,female,768
gender,random_forest,1.0,55,13995,male,male,994
gender,hist_gradient_boosting,1.0,55,13995,female,female,813
gender,hist_gradient_boosting,1.0,55,13995,female,male,924
gender,hist_gradient_boosting,1.0,55,13995,male,female,798
gender,hist_gradient_boosting,1.0,55,13995,male,male,964
gender,xgboost,1.0,55,13995,female,female,843
gender,xgboost,1.0,55,13995,female,male,894
gender,xgboost,1.0,55,13995,male,female,795
gender,xgboost,1.0,55,13995,male,male,967
gender,mlp,1.0,55,13995,female,female,872
gender,mlp,1.0,55,13995,female,male,865
gender,mlp,1.0,55,13995,male,female,811
gender,mlp,1.0,55,13995,male,male,951
gender,logistic_regression,1.0,89,13995,female,female,930
gender,logistic_regression,1.0,89,13995,female,male,807
gender,logistic_regression,1.0,89,13995,male,female,839
gender,logistic_regression,1.0,89,13995,male,male,923
gender,random_forest,1.0,89,13995,female,female,757
gender,random_forest,1.0,89,13995,female,male,980
gender,random_forest,1.0,89,13995,male,female,796
gender,random_forest,1.0,89,13995,male,male,966
gender,hist_gradient_boosting,1.0,89,13995,female,female,765
gender,hist_gradient_boosting,1.0,89,13995,female,male,972
gender,hist_gradient_boosting,1.0,89,13995,male,female,803
gender,hist_gradient_boosting,1.0,89,13995,male,male,959
gender,xgboost,1.0,89,13995,female,female,848
gender,xgboost,1.0,89,13995,female,male,889
gender,xgboost,1.0,89,13995,male,female,823
gender,xgboost,1.0,89,13995,male,male,939
gender,mlp,1.0,89,13995,female,female,918
gender,mlp,1.0,89,13995,female,male,819
gender,mlp,1.0,89,13995,male,female,859
gender,mlp,1.0,89,13995,male,male,903
age,logistic_regression,0.1,13,1399,30+,30+,150
age,logistic_regression,0.1,13,1399,30+,teens,180
age,logistic_regression,0.1,13,1399,30+,twenties,191
age,logistic_regression,0.1,13,1399,teens,30+,319
age,logistic_regression,0.1,13,1399,teens,teens,610
age,logistic_regression,0.1,13,1399,teens,twenties,580
age,logistic_regression,0.1,13,1399,twenties,30+,334
age,logistic_regression,0.1,13,1399,twenties,teens,573
age,logistic_regression,0.1,13,1399,twenties,twenties,562
age,random_forest,0.1,13,1399,30+,30+,0
age,random_forest,0.1,13,1399,30+,teens,283
age,random_forest,0.1,13,1399,30+,twenties,238
age,random_forest,0.1,13,1399,teens,30+,0
age,random_forest,0.1,13,1399,teens,teens,832
age,random_forest,0.1,13,1399,teens,twenties,677
age,random_forest,0.1,13,1399,twenties,30+,0
age,random_forest,0.1,13,1399,twenties,teens,866
age,random_forest,0.1,13,1399,twenties,twenties,603
age,hist_gradient_boosting,0.1,13,1399,30+,30+,2
age,hist_gradient_boosting,0.1,13,1399,30+,teens,255
age,hist_gradient_boosting,0.1,13,1399,30+,twenties,264
age,hist_gradient_boosting,0.1,13,1399,teens,30+,8
age,hist_gradient_boosting,0.1,13,1399,teens,teens,791
age,hist_gradient_boosting,0.1,13,1399,teens,twenties,710
age,hist_gradient_boosting,0.1,13,1399,twenties,30+,2
age,hist_gradient_boosting,0.1,13,1399,twenties,teens,803
age,hist_gradient_boosting,0.1,13,1399,twenties,twenties,664
age,xgboost,0.1,13,1399,30+,30+,4
age,xgboost,0.1,13,1399,30+,teens,262
age,xgboost,0.1,13,1399,30+,twenties,255
age,xgboost,0.1,13,1399,teens,30+,4
age,xgboost,0.1,13,1399,teens,teens,803
age,xgboost,0.1,13,1399,teens,twenties,702
age,xgboost,0.1,13,1399,twenties,30+,1
age,xgboost,0.1,13,1399,twenties,teens,743
age,xgboost,0.1,13,1399,twenties,twenties,725
age,mlp,0.1,13,1399,30+,30+,39
age,mlp,0.1,13,1399,30+,teens,223
age,mlp,0.1,13,1399,30+,twenties,259
age,mlp,0.1,13,1399,teens,30+,91
age,mlp,0.1,13,1399,teens,teens,733
age,mlp,0.1,13,1399,teens,twenties,685
age,mlp,0.1,13,1399,twenties,30+,81
age,mlp,0.1,13,1399,twenties,teens,709
age,mlp,0.1,13,1399,twenties,twenties,679
age,logistic_regression,0.1,21,1399,30+,30+,134
age,logistic_regression,0.1,21,1399,30+,teens,190
age,logistic_regression,0.1,21,1399,30+,twenties,197
age,logistic_regression,0.1,21,1399,teens,30+,370
age,logistic_regression,0.1,21,1399,teens,teens,539
age,logistic_regression,0.1,21,1399,teens,twenties,600
age,logistic_regression,0.1,21,1399,twenties,30+,378
age,logistic_regression,0.1,21,1399,twenties,teens,529
age,logistic_regression,0.1,21,1399,twenties,twenties,562
age,random_forest,0.1,21,1399,30+,30+,0
age,random_forest,0.1,21,1399,30+,teens,288
age,random_forest,0.1,21,1399,30+,twenties,233
age,random_forest,0.1,21,1399,teens,30+,0
age,random_forest,0.1,21,1399,teens,teens,879
age,random_forest,0.1,21,1399,teens,twenties,630
age,random_forest,0.1,21,1399,twenties,30+,0
age,random_forest,0.1,21,1399,twenties,teens,874
age,random_forest,0.1,21,1399,twenties,twenties,595
age,hist_gradient_boosting,0.1,21,1399,30+,30+,1
age,hist_gradient_boosting,0.1,21,1399,30+,teens,279
age,hist_gradient_boosting,0.1,21,1399,30+,twenties,241
