task,classifier,train_fraction,seed,n_train,metric,value
gender,random_forest,0.1,34,16,precision_weighted,0.4858452950558213
gender,random_forest,0.1,34,16,recall_weighted,0.4859154929577465
gender,random_forest,0.1,34,16,f1_weighted,0.48527732260787526
gender,hist_gradient_boosting,0.1,34,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,34,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,34,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,34,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,34,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,34,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,34,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,34,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,34,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,34,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,34,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,34,16,accuracy,0.5211267605633803
gender,mlp,0.1,34,16,balanced_accuracy,0.5211267605633803
gender,mlp,0.1,34,16,precision_macro,0.5243986254295532
gender,mlp,0.1,34,16,recall_macro,0.5211267605633803
gender,mlp,0.1,34,16,f1_macro,0.5045155993431856
gender,mlp,0.1,34,16,precision_micro,0.5211267605633803
gender,mlp,0.1,34,16,recall_micro,0.5211267605633803
gender,mlp,0.1,34,16,f1_micro,0.5211267605633803
gender,mlp,0.1,34,16,precision_weighted,0.5243986254295533
gender,mlp,0.1,34,16,recall_weighted,0.5211267605633803
gender,mlp,0.1,34,16,f1_weighted,0.5045155993431856
gender,logistic_regression,0.1,55,16,accuracy,0.4507042253521127
gender,logistic_regression,0.1,55,16,balanced_accuracy,0.45070422535211263
gender,logistic_regression,0.1,55,16,precision_macro,0.45054726368159204
gender,logistic_regression,0.1,55,16,recall_macro,0.45070422535211263
gender,logistic_regression,0.1,55,16,f1_macro,0.4502680166765932
gender,logistic_regression,0.1,55,16,precision_micro,0.4507042253521127
gender,logistic_regression,0.1,55,16,recall_micro,0.4507042253521127
gender,logistic_regression,0.1,55,16,f1_micro,0.4507042253521127
gender,logistic_regression,0.1,55,16,precision_weighted,0.4505472636815921
gender,logistic_regression,0.1,55,16,recall_weighted,0.4507042253521127
gender,logistic_regression,0.1,55,16,f1_weighted,0.4502680166765932
gender,random_forest,0.1,55,16,accuracy,0.44366197183098594
gender,random_forest,0.1,55,16,balanced_accuracy,0.4436619718309859
gender,random_forest,0.1,55,16,precision_macro,0.4393162393162393
gender,random_forest,0.1,55,16,recall_macro,0.4436619718309859
gender,random_forest,0.1,55,16,f1_macro,0.4335201737110539
gender,random_forest,0.1,55,16,precision_micro,0.44366197183098594
gender,random_forest,0.1,55,16,recall_micro,0.44366197183098594
gender,random_forest,0.1,55,16,f1_micro,0.44366197183098594
gender,random_forest,0.1,55,16,precision_weighted,0.4393162393162393
gender,random_forest,0.1,55,16,recall_weighted,0.44366197183098594
gender,random_forest,0.1,55,16,f1_weighted,0.43352017371105384
gender,hist_gradient_boosting,0.1,55,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,55,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,55,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,55,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,55,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,55,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,55,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,55,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,55,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,55,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,55,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,55,16,accuracy,0.4507042253521127
gender,mlp,0.1,55,16,balanced_accuracy,0.45070422535211263
gender,mlp,0.1,55,16,precision_macro,0.3518187239117472
gender,mlp,0.1,55,16,recall_macro,0.45070422535211263
gender,mlp,0.1,55,16,f1_macro,0.3407142857142857
gender,mlp,0.1,55,16,precision_micro,0.4507042253521127
gender,mlp,0.1,55,16,recall_micro,0.4507042253521127
gender,mlp,0.1,55,16,f1_micro,0.4507042253521127
gender,mlp,0.1,55,16,precision_weighted,0.3518187239117472
gender,mlp,0.1,55,16,recall_weighted,0.4507042253521127
gender,mlp,0.1,55,16,f1_weighted,0.3407142857142857
gender,logistic_regression,0.1,89,16,accuracy,0.5492957746478874
gender,logistic_regression,0.1,89,16,balanced_accuracy,0.5492957746478873
gender,logistic_regression,0.1,89,16,precision_macro,0.549452736318408
gender,logistic_regression,0.1,89,16,recall_macro,0.5492957746478873
gender,logistic_regression,0.1,89,16,f1_macro,0.5489378598372048
gender,logistic_regression,0.1,89,16,precision_micro,0.5492957746478874
gender,logistic_regression,0.1,89,16,recall_micro,0.5492957746478874
gender,logistic_regression,0.1,89,16,f1_micro,0.5492957746478874
gender,logistic_regression,0.1,89,16,precision_weighted,0.549452736318408
gender,logistic_regression,0.1,89,16,recall_weighted,0.5492957746478874
gender,logistic_regression,0.1,89,16,f1_weighted,0.5489378598372047
gender,random_forest,0.1,89,16,accuracy,0.5070422535211268
gender,random_forest,0.1,89,16,balanced_accuracy,0.5070422535211268
gender,random_forest,0.1,89,16,precision_macro,0.5081328751431844
gender,random_forest,0.1,89,16,recall_macro,0.5070422535211268
gender,random_forest,0.1,89,16,f1_macro,0.4899425287356322
gender,random_forest,0.1,89,16,precision_micro,0.5070422535211268
gender,random_forest,0.1,89,16,recall_micro,0.5070422535211268
gender,random_forest,0.1,89,16,f1_micro,0.5070422535211268
gender,random_forest,0.1,89,16,precision_weighted,0.5081328751431843
gender,random_forest,0.1,89,16,recall_weighted,0.5070422535211268
gender,random_forest,0.1,89,16,f1_weighted,0.48994252873563215
gender,hist_gradient_boosting,0.1,89,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,89,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,89,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,89,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,89,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,89,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,89,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,89,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,89,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,89,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,89,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,89,16,accuracy,0.43661971830985913
gender,mlp,0.1,89,16,balanced_accuracy,0.4366197183098592
gender,mlp,0.1,89,16,precision_macro,0.42284472349673996
gender,mlp,0.1,89,16,recall_macro,0.4366197183098592
gender,mlp,0.1,89,16,f1_macro,0.4102990033222591
gender,mlp,0.1,89,16,precision_micro,0.43661971830985913
gender,mlp,0.1,89,16,recall_micro,0.43661971830985913
gender,mlp,0.1,89,16,f1_micro,0.43661971830985913
gender,mlp,0.1,89,16,precision_weighted,0.4228447234967399
gender,mlp,0.1,89,16,recall_weighted,0.43661971830985913
gender,mlp,0.1,89,16,f1_weighted,0.4102990033222591
gender,logistic_regression,0.25,13,38,accuracy,0.5422535211267606
gender,logistic_regression,0.25,13,38,balanced_accuracy,0.5422535211267605
gender,logistic_regression,0.25,13,38,precision_macro,0.5422619047619047
gender,logistic_regression,0.25,13,38,recall_macro,0.5422535211267605
gender,logistic_regression,0.25,13,38,f1_macro,0.5422308188265634
gender,logistic_regression,0.25,13,38,precision_micro,0.5422535211267606
gender,logistic_regression,0.25,13,38,recall_micro,0.5422535211267606
gender,logistic_regression,0.25,13,38,f1_micro,0.5422535211267606
gender,logistic_regression,0.25,13,38,precision_weighted,0.5422619047619046
gender,logistic_regression,0.25,13,38,recall_weighted,0.5422535211267606
gender,logistic_regression,0.25,13,38,f1_weighted,0.5422308188265635
gender,random_forest,0.25,13,38,accuracy,0.5633802816901409
gender,random_forest,0.25,13,38,balanced_accuracy,0.5633802816901408
gender,random_forest,0.25,13,38,precision_macro,0.5635820895522388
gender,random_forest,0.25,13,38,recall_macro,0.5633802816901408
gender,random_forest,0.25,13,38,f1_macro,0.563033551717292
gender,random_forest,0.25,13,38,precision_micro,0.5633802816901409
gender,random_forest,0.25,13,38,recall_micro,0.5633802816901409
gender,random_forest,0.25,13,38,f1_micro,0.5633802816901409
gender,random_forest,0.25,13,38,precision_weighted,0.5635820895522389
gender,random_forest,0.25,13,38,recall_weighted,0.5633802816901409
gender,random_forest,0.25,13,38,f1_weighted,0.5630335517172921
gender,hist_gradient_boosting,0.25,13,38,accuracy,0.5
gender,hist_gradient_boosting,0.25,13,38,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.25,13,38,precision_macro,0.25
gender,hist_gradient_boosting,0.25,13,38,recall_macro,0.5
gender,hist_gradient_boosting,0.25,13,38,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.25,13,38,precision_micro,0.5
gender,hist_gradient_boosting,0.25,13,38,recall_micro,0.5
gender,hist_gradient_boosting,0.25,13,38,f1_micro,0.5
gender,hist_gradient_boosting,0.25,13,38,precision_weighted,0.25
gender,hist_gradient_boosting,0.25,13,38,recall_weighted,0.5
gender,hist_gradient_boosting,0.25,13,38,f1_weighted,0.3333333333333333
gender,mlp,0.25,13,38,accuracy,0.528169014084507
gender,mlp,0.25,13,38,balanced_accuracy,0.528169014084507
gender,mlp,0.25,13,38,precision_macro,0.5386710239651415
gender,mlp,0.25,13,38,recall_macro,0.528169014084507
gender,mlp,0.25,13,38,f1_macro,0.49380154296355416
gender,mlp,0.25,13,38,precision_micro,0.528169014084507
gender,mlp,0.25,13,38,recall_micro,0.528169014084507
gender,mlp,0.25,13,38,f1_micro,0.528169014084507
gender,mlp,0.25,13,38,precision_weighted,0.5386710239651417
gender,mlp,0.25,13,38,recall_weighted,0.528169014084507
gender,mlp,0.25,13,38,f1_weighted,0.4938015429635541
gender,logistic_regression,0.25,21,38,accuracy,0.5140845070422535
gender,logistic_regression,0.25,21,38,balanced_accuracy,0.5140845070422535
gender,logistic_regression,0.25,21,38,precision_macro,0.5151709401709401
gender,logistic_regression,0.25,21,38,recall_macro,0.5140845070422535
gender,logistic_regression,0.25,21,38,f1_macro,0.5052264808362369
gender,logistic_regression,0.25,21,38,precision_micro,0.5140845070422535
gender,logistic_regression,0.25,21,38,recall_micro,0.5140845070422535
gender,logistic_regression,0.25,21,38,f1_micro,0.5140845070422535
gender,logistic_regression,0.25,21,38,precision_weighted,0.5151709401709402
gender,logistic_regression,0.25,21,38,recall_weighted,0.5140845070422535
gender,logistic_regression,0.25,21,38,f1_weighted,0.5052264808362369
gender,random_forest,0.25,21,38,accuracy,0.5492957746478874
gender,random_forest,0.25,21,38,balanced_accuracy,0.5492957746478873
gender,random_forest,0.25,21,38,precision_macro,0.5496503496503496
gender,random_forest,0.25,21,38,recall_macro,0.5492957746478873
gender,random_forest,0.25,21,38,f1_macro,0.5484896661367249
gender,random_forest,0.25,21,38,precision_micro,0.5492957746478874
gender,random_forest,0.25,21,38,recall_micro,0.5492957746478874
gender,random_forest,0.25,21,38,f1_micro,0.5492957746478874
gender,random_forest,0.25,21,38,precision_weighted,0.5496503496503498
gender,random_forest,0.25,21,38,recall_weighted,0.5492957746478874
gender,random_forest,0.25,21,38,f1_weighted,0.548489666136725
gender,hist_gradient_boosting,0.25,21,38,accuracy,0.5
gender,hist_gradient_boosting,0.25,21,38,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.25,21,38,precision_macro,0.25
gender,hist_gradient_boosting,0.25,21,38,recall_macro,0.5
gender,hist_gradient_boosting,0.25,21,38,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.25,21,38,precision_micro,0.5
gender,hist_gradient_boosting,0.25,21,38,recall_micro,0.5
gender,hist_gradient_boosting,0.25,21,38,f1_micro,0.5
gender,hist_gradient_boosting,0.25,21,38,precision_weighted,0.25
gender,hist_gradient_boosting,0.25,21,38,recall_weighted,0.5
gender,hist_gradient_boosting,0.25,21,38,f1_weighted,0.3333333333333333
gender,mlp,0.25,21,38,accuracy,0.5070422535211268
gender,mlp,0.25,21,38,balanced_accuracy,0.5070422535211268
gender,mlp,0.25,21,38,precision_macro,0.5211687537268932
gender,mlp,0.25,21,38,recall_macro,0.5070422535211268
gender,mlp,0.25,21,38,f1_macro,0.4083333333333333
gender,mlp,0.25,21,38,precision_micro,0.5070422535211268
gender,mlp,0.25,21,38,recall_micro,0.5070422535211268
gender,mlp,0.25,21,38,f1_micro,0.5070422535211268
gender,mlp,0.25,21,38,precision_weighted,0.5211687537268932
gender,mlp,0.25,21,38,recall_weighted,0.5070422535211268
gender,mlp,0.25,21,38,f1_weighted,0.4083333333333333
gender,logistic_regression,0.25,34,38,accuracy,0.5422535211267606
gender,logistic_regression,0.25,34,38,balanced_accuracy,0.5422535211267605
gender,logistic_regression,0.25,34,38,precision_macro,0.5472074468085106
gender,logistic_regression,0.25,34,38,recall_macro,0.5422535211267605
gender,logistic_regression,0.25,34,38,f1_macro,0.5299210593328241
gender,logistic_regression,0.25,34,38,precision_micro,0.5422535211267606
gender,logistic_regression,0.25,34,38,recall_micro,0.5422535211267606
gender,logistic_regression,0.25,34,38,f1_micro,0.5422535211267606
gender,logistic_regression,0.25,34,38,precision_weighted,0.5472074468085105
gender,logistic_regression,0.25,34,38,recall_weighted,0.5422535211267606
gender,logistic_regression,0.25,34,38,f1_weighted,0.529921059332824
gender,random_forest,0.25,34,38,accuracy,0.5070422535211268
gender,random_forest,0.25,34,38,balanced_accuracy,0.5070422535211268
gender,random_forest,0.25,34,38,precision_macro,0.5076492135315664
gender,random_forest,0.25,34,38,recall_macro,0.5070422535211268
gender,random_forest,0.25,34,38,f1_macro,0.4970653713823112
gender,random_forest,0.25,34,38,precision_micro,0.5070422535211268
gender,random_forest,0.25,34,38,recall_micro,0.5070422535211268
gender,random_forest,0.25,34,38,f1_micro,0.5070422535211268
gender,random_forest,0.25,34,38,precision_weighted,0.5076492135315664
gender,random_forest,0.25,34,38,recall_weighted,0.5070422535211268
gender,random_forest,0.25,34,38,f1_weighted,0.49706537138231127
gender,hist_gradient_boosting,0.25,34,38,accuracy,0.5
gender,hist_gradient_boosting,0.25,34,38,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.25,34,38,precision_macro,0.25
gender,hist_gradient_boosting,0.25,34,38,recall_macro,0.5
gender,hist_gradient_boosting,0.25,34,38,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.25,34,38,precision_micro,0.5
gender,hist_gradient_boosting,0.25,34,38,recall_micro,0.5
gender,hist_gradient_boosting,0.25,34,38,f1_micro,0.5
gender,hist_gradient_boosting,0.25,34,38,precision_weighted,0.25
gender,hist_gradient_boosting,0.25,34,38,recall_weighted,0.5
gender,hist_gradient_boosting,0.25,34,38,f1_weighted,0.3333333333333333
gender,mlp,0.25,34,38,accuracy,0.4859154929577465
gender,mlp,0.25,34,38,balanced_accuracy,0.4859154929577465
gender,mlp,0.25,34,38,precision_macro,0.47645888594164454
gender,mlp,0.25,34,38,recall_macro,0.4859154929577465
gender,mlp,0.25,34,38,f1_macro,0.4285241744307845
gender,mlp,0.25,34,38,precision_micro,0.4859154929577465
gender,mlp,0.25,34,38,recall_micro,0.4859154929577465
gender,mlp,0.25,34,38,f1_micro,0.4859154929577465
gender,mlp,0.25,34,38,precision_weighted,0.4764588859416446
gender,mlp,0.25,34,38,recall_weighted,0.4859154929577465
gender,mlp,0.25,34,38,f1_weighted,0.4285241744307845
gender,logistic_regression,0.25,55,38,accuracy,0.5563380281690141
gender,logistic_regression,0.25,55,38,balanced_accuracy,0.5563380281690141
gender,logistic_regression,0.25,55,38,precision_macro,0.5582922824302134
gender,logistic_regression,0.25,55,38,recall_macro,0.5563380281690141
gender,logistic_regression,0.25,55,38,f1_macro,0.5525881470367592
gender,logistic_regression,0.25,55,38,precision_micro,0.5563380281690141
gender,logistic_regression,0.25,55,38,recall_micro,0.5563380281690141
gender,logistic_regression,0.25,55,38,f1_micro,0.5563380281690141
gender,logistic_regression,0.25,55,38,precision_weighted,0.5582922824302134
gender,logistic_regression,0.25,55,38,recall_weighted,0.5563380281690141
gender,logistic_regression,0.25,55,38,f1_weighted,0.5525881470367592
gender,random_forest,0.25,55,38,accuracy,0.5070422535211268
gender,random_forest,0.25,55,38,balanced_accuracy,0.5070422535211268
gender,random_forest,0.25,55,38,precision_macro,0.5070646766169155
gender,random_forest,0.25,55,38,recall_macro,0.5070422535211268
gender,random_forest,0.25,55,38,f1_macro,0.5066507841969426
gender,random_forest,0.25,55,38,precision_micro,0.5070422535211268
gender,random_forest,0.25,55,38,recall_micro,0.5070422535211268
gender,random_forest,0.25,55,38,f1_micro,0.5070422535211268
gender,random_forest,0.25,55,38,precision_weighted,0.5070646766169155
gender,random_forest,0.25,55,38,recall_weighted,0.5070422535211268
gender,random_forest,0.25,55,38,f1_weighted,0.5066507841969426
gender,hist_gradient_boosting,0.25,55,38,accuracy,0.5
gender,hist_gradient_boosting,0.25,55,38,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.25,55,38,precision_macro,0.25
gender,hist_gradient_boosting,0.25,55,38,recall_macro,0.5
gender,hist_gradient_boosting,0.25,55,38,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.25,55,38,precision_micro,0.5
gender,hist_gradient_boosting,0.25,55,38,recall_micro,0.5
gender,hist_gradient_boosting,0.25,55,38,f1_micro,0.5
gender,hist_gradient_boosting,0.25,55,38,precision_weighted,0.25
gender,hist_gradient_boosting,0.25,55,38,recall_weighted,0.5
gender,hist_gradient_boosting,0.25,55,38,f1_weighted,0.3333333333333333
gender,mlp,0.25,55,38,accuracy,0.47183098591549294
gender,mlp,0.25,55,38,balanced_accuracy,0.471830985915493
gender,mlp,0.25,55,38,precision_macro,0.4498587570621469
gender,mlp,0.25,55,38,recall_macro,0.471830985915493
gender,mlp,0.25,55,38,f1_macro,0.4068504594820384
gender,mlp,0.25,55,38,precision_micro,0.47183098591549294
gender,mlp,0.25,55,38,recall_micro,0.47183098591549294
gender,mlp,0.25,55,38,f1_micro,0.47183098591549294
gender,mlp,0.25,55,38,precision_weighted,0.4498587570621469
gender,mlp,0.25,55,38,recall_weighted,0.47183098591549294
gender,mlp,0.25,55,38,f1_weighted,0.4068504594820384
gender,logistic_regression,0.25,89,38,accuracy,0.5070422535211268
gender,logistic_regression,0.25,89,38,balanced_accuracy,0.5070422535211268
gender,logistic_regression,0.25,89,38,precision_macro,0.5070422535211268
gender,logistic_regression,0.25,89,38,recall_macro,0.5070422535211268
gender,logistic_regression,0.25,89,38,f1_macro,0.5070422535211268
gender,logistic_regression,0.25,89,38,precision_micro,0.5070422535211268
gender,logistic_regression,0.25,89,38,recall_micro,0.5070422535211268
gender,logistic_regression,0.25,89,38,f1_micro,0.5070422535211268
gender,logistic_regression,0.25,89,38,precision_weighted,0.5070422535211268
gender,logistic_regression,0.25,89,38,recall_weighted,0.5070422535211268
gender,logistic_regression,0.25,89,38,f1_weighted,0.5070422535211268
gender,random_forest,0.25,89,38,accuracy,0.49295774647887325
gender,random_forest,0.25,89,38,balanced_accuracy,0.49295774647887325
gender,random_forest,0.25,89,38,precision_macro,0.4929070929070929
gender,random_forest,0.25,89,38,recall_macro,0.49295774647887325
gender,random_forest,0.25,89,38,f1_macro,0.49205087440381556
gender,random_forest,0.25,89,38,precision_micro,0.49295774647887325
gender,random_forest,0.25,89,38,recall_micro,0.49295774647887325
gender,random_forest,0.25,89,38,f1_micro,0.49295774647887325
gender,random_forest,0.25,89,38,precision_weighted,0.4929070929070929
gender,random_forest,0.25,89,38,recall_weighted,0.49295774647887325
gender,random_forest,0.25,89,38,f1_weighted,0.4920508744038156
gender,hist_gradient_boosting,0.25,89,38,accuracy,0.5
gender,hist_gradient_boosting,0.25,89,38,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.25,89,38,precision_macro,0.25
gender,hist_gradient_boosting,0.25,89,38,recall_macro,0.5
gender,hist_gradient_boosting,0.25,89,38,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.25,89,38,precision_micro,0.5
gender,hist_gradient_boosting,0.25,89,38,recall_micro,0.5
gender,hist_gradient_boosting,0.25,89,38,f1_micro,0.5
gender,hist_gradient_boosting,0.25,89,38,precision_weighted,0.25
gender,hist_gradient_boosting,0.25,89,38,recall_weighted,0.5
gender,hist_gradient_boosting,0.25,89,38,f1_weighted,0.3333333333333333
gender,mlp,0.25,89,38,accuracy,0.4507042253521127
gender,mlp,0.25,89,38,balanced_accuracy,0.4507042253521127
gender,mlp,0.25,89,38,precision_macro,0.45034965034965035
gender,mlp,0.25,89,38,recall_macro,0.4507042253521127
