task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
gender,hist_gradient_boosting,0.1,34,1400,female,female,952
gender,hist_gradient_boosting,0.1,34,1400,female,male,785
gender,hist_gradient_boosting,0.1,34,1400,male,female,770
gender,hist_gradient_boosting,0.1,34,1400,male,male,992
gender,xgboost,0.1,34,1400,female,female,998
gender,xgboost,0.1,34,1400,female,male,739
gender,xgboost,0.1,34,1400,male,female,702
gender,xgboost,0.1,34,1400,male,male,1060
gender,mlp,0.1,34,1400,female,female,1010
gender,mlp,0.1,34,1400,female,male,727
gender,mlp,0.1,34,1400,male,female,776
gender,mlp,0.1,34,1400,male,male,986
gender,logistic_regression,0.1,55,1400,female,female,976
gender,logistic_regression,0.1,55,1400,female,male,761
gender,logistic_regression,0.1,55,1400,male,female,735
gender,logistic_regression,0.1,55,1400,male,male,1027
gender,random_forest,0.1,55,1400,female,female,971
gender,random_forest,0.1,55,1400,female,male,766
gender,random_forest,0.1,55,1400,male,female,687
gender,random_forest,0.1,55,1400,male,male,1075
gender,hist_gradient_boosting,0.1,55,1400,female,female,919
gender,hist_gradient_boosting,0.1,55,1400,female,male,818
gender,hist_gradient_boosting,0.1,55,1400,male,female,733
gender,hist_gradient_boosting,0.1,55,1400,male,male,1029
gender,xgboost,0.1,55,1400,female,female,968
gender,xgboost,0.1,55,1400,female,male,769
gender,xgboost,0.1,55,1400,male,female,714
gender,xgboost,0.1,55,1400,male,male,1048
gender,mlp,0.1,55,1400,female,female,1054
gender,mlp,0.1,55,1400,female,male,683
gender,mlp,0.1,55,1400,male,female,817
gender,mlp,0.1,55,1400,male,male,945
gender,logistic_regression,0.1,89,1400,female,female,943
gender,logistic_regression,0.1,89,1400,female,male,794
gender,logistic_regression,0.1,89,1400,male,female,658
gender,logistic_regression,0.1,89,1400,male,male,1104
gender,random_forest,0.1,89,1400,female,female,940
gender,random_forest,0.1,89,1400,female,male,797
gender,random_forest,0.1,89,1400,male,female,629
gender,random_forest,0.1,89,1400,male,male,1133
gender,hist_gradient_boosting,0.1,89,1400,female,female,941
gender,hist_gradient_boosting,0.1,89,1400,female,male,796
gender,hist_gradient_boosting,0.1,89,1400,male,female,746
gender,hist_gradient_boosting,0.1,89,1400,male,male,1016
gender,xgboost,0.1,89,1400,female,female,979
gender,xgboost,0.1,89,1400,female,male,758
gender,xgboost,0.1,89,1400,male,female,688
gender,xgboost,0.1,89,1400,male,male,1074
gender,mlp,0.1,89,1400,female,female,983
gender,mlp,0.1,89,1400,female,male,754
gender,mlp,0.1,89,1400,male,female,677
gender,mlp,0.1,89,1400,male,male,1085
gender,logistic_regression,0.25,13,3499,female,female,1059
gender,logistic_regression,0.25,13,3499,female,male,678
gender,logistic_regression,0.25,13,3499,male,female,706
gender,logistic_regression,0.25,13,3499,male,male,1056
gender,random_forest,0.25,13,3499,female,female,993
gender,random_forest,0.25,13,3499,female,male,744
gender,random_forest,0.25,13,3499,male,female,666
gender,random_forest,0.25,13,3499,male,male,1096
gender,hist_gradient_boosting,0.25,13,3499,female,female,995
gender,hist_gradient_boosting,0.25,13,3499,female,male,742
gender,hist_gradient_boosting,0.25,13,3499,male,female,730
gender,hist_gradient_boosting,0.25,13,3499,male,male,1032
gender,xgboost,0.25,13,3499,female,female,1037
gender,xgboost,0.25,13,3499,female,male,700
gender,xgboost,0.25,13,3499,male,female,702
gender,xgboost,0.25,13,3499,male,male,1060
gender,mlp,0.25,13,3499,female,female,925
gender,mlp,0.25,13,3499,female,male,812
gender,mlp,0.25,13,3499,male,female,741
gender,mlp,0.25,13,3499,male,male,1021
gender,logistic_regression,0.25,21,3499,female,female,1015
gender,logistic_regression,0.25,21,3499,female,male,722
gender,logistic_regression,0.25,21,3499,male,female,669
gender,logistic_regression,0.25,21,3499,male,male,1093
gender,random_forest,0.25,21,3499,female,female,970
gender,random_forest,0.25,21,3499,female,male,767
gender,random_forest,0.25,21,3499,male,female,637
gender,random_forest,0.25,21,3499,male,male,1125
gender,hist_gradient_boosting,0.25,21,3499,female,female,951
gender,hist_gradient_boosting,0.25,21,3499,female,male,786
gender,hist_gradient_boosting,0.25,21,3499,male,female,691
gender,hist_gradient_boosting,0.25,21,3499,male,male,1071
gender,xgboost,0.25,21,3499,female,female,954
gender,xgboost,0.25,21,3499,female,male,783
gender,xgboost,0.25,21,3499,male,female,678
gender,xgboost,0.25,21,3499,male,male,1084
gender,mlp,0.25,21,3499,female,female,1055
gender,mlp,0.25,21,3499,female,male,682
gender,mlp,0.25,21,3499,male,female,725
gender,mlp,0.25,21,3499,male,male,1037
gender,logistic_regression,0.25,34,3499,female,female,1021
gender,logistic_regression,0.25,34,3499,female,male,716
gender,logistic_regression,0.25,34,3499,male,female,689
gender,logistic_regression,0.25,34,3499,male,male,1073
gender,random_forest,0.25,34,3499,female,female,1034
gender,random_forest,0.25,34,3499,female,male,703
gender,random_forest,0.25,34,3499,male,female,681
gender,random_forest,0.25,34,3499,male,male,1081
gender,hist_gradient_boosting,0.25,34,3499,female,female,957
gender,hist_gradient_boosting,0.25,34,3499,female,male,780
gender,hist_gradient_boosting,0.25,34,3499,male,female,706
gender,hist_gradient_boosting,0.25,34,3499,male,male,1056
gender,xgboost,0.25,34,3499,female,female,1039
gender,xgboost,0.25,34,3499,female,male,698
gender,xgboost,0.25,34,3499,male,female,681
gender,xgboost,0.25,34,3499,male,male,1081
gender,mlp,0.25,34,3499,female,female,1018
gender,mlp,0.25,34,3499,female,male,719
gender,mlp,0.25,34,3499,male,female,727
gender,mlp,0.25,34,3499,male,male,1035
gender,logistic_regression,0.25,55,3499,female,female,1058
gender,logistic_regression,0.25,55,3499,female,male,679
gender,logistic_regression,0.25,55,3499,male,female,696
gender,logistic_regression,0.25,55,3499,male,male,1066
gender,random_forest,0.25,55,3499,female,female,1002
gender,random_forest,0.25,55,3499,female,male,735
gender,random_forest,0.25,55,3499,male,female,685
gender,random_forest,0.25,55,3499,male,male,1077
gender,hist_gradient_boosting,0.25,55,3499,female,female,1017
gender,hist_gradient_boosting,0.25,55,3499,female,male,720
gender,hist_gradient_boosting,0.25,55,3499,male,female,759
gender,hist_gradient_boosting,0.25,55,3499,male,male,1003
gender,xgboost,0.25,55,3499,female,female,1042
gender,xgboost,0.25,55,3499,female,male,695
gender,xgboost,0.25,55,3499,male,female,683
gender,xgboost,0.25,55,3499,male,male,1079
gender,mlp,0.25,55,3499,female,female,1066
gender,mlp,0.25,55,3499,female,male,671
gender,mlp,0.25,55,3499,male,female,718
gender,mlp,0.25,55,3499,male,male,1044
gender,logistic_regression,0.25,89,3499,female,female,1035
gender,logistic_regression,0.25,89,3499,female,male,702
gender,logistic_regression,0.25,89,3499,male,female,677
gender,logistic_regression,0.25,89,3499,male,male,1085
gender,random_forest,0.25,89,3499,female,female,987
gender,random_forest,0.25,89,3499,female,male,750
gender,random_forest,0.25,89,3499,male,female,650
gender,random_forest,0.25,89,3499,male,male,1112
gender,hist_gradient_boosting,0.25,89,3499,female,female,953
gender,hist_gradient_boosting,0.25,89,3499,female,male,784
gender,hist_gradient_boosting,0.25,89,3499,male,female,713
gender,hist_gradient_boosting,0.25,89,3499,male,male,1049
gender,xgboost,0.25,89,3499,female,female,1011
gender,xgboost,0.25,89,3499,female,male,726
gender,xgboost,0.25,89,3499,male,female,698
gender,xgboost,0.25,89,3499,male,male,1064
gender,mlp,0.25,89,3499,female,female,1025
gender,mlp,0.25,89,3499,female,male,712
gender,mlp,0.25,89,3499,male,female,699
gender,mlp,0.25,89,3499,male,male,1063
gender,logistic_regression,0.5,13,6998,female,female,1070
gender,logistic_regression,0.5,13,6998,female,male,667
gender,logistic_regression,0.5,13,6998,male,female,634
gender,logistic_regression,0.5,13,6998,male,male,1128
gender,random_forest,0.5,13,6998,female,female,1000
gender,random_forest,0.5,13,6998,female,male,737
gender,random_forest,0.5,13,6998,male,female,635
gender,random_forest,0.5,13,6998,male,male,1127
gender,hist_gradient_boosting,0.5,13,6998,female,female,1021
gender,hist_gradient_boosting,0.5,13,6998,female,male,716
gender,hist_gradient_boosting,0.5,13,6998,male,female,672
gender,hist_gradient_boosting,0.5,13,6998,male,male,1090
gender,xgboost,0.5,13,6998,female,female,1025
gender,xgboost,0.5,13,6998,female,male,712
gender,xgboost,0.5,13,6998,male,female,695
gender,xgboost,0.5,13,6998,male,male,1067
gender,mlp,0.5,13,6998,female,female,1035
gender,mlp,0.5,13,6998,female,male,702
gender,mlp,0.5,13,6998,male,female,690
gender,mlp,0.5,13,6998,male,male,1072
gender,logistic_regression,0.5,21,6998,female,female,1092
gender,logistic_regression,0.5,21,6998,female,male,645
gender,logistic_regression,0.5,21,6998,male,female,645
gender,logistic_regression,0.5,21,6998,male,male,1117
gender,random_forest,0.5,21,6998,female,female,1018
gender,random_forest,0.5,21,6998,female,male,719
gender,random_forest,0.5,21,6998,male,female,609
gender,random_forest,0.5,21,6998,male,male,1153
gender,hist_gradient_boosting,0.5,21,6998,female,female,1022
gender,hist_gradient_boosting,0.5,21,6998,female,male,715
gender,hist_gradient_boosting,0.5,21,6998,male,female,656
gender,hist_gradient_boosting,0.5,21,6998,male,male,1106
gender,xgboost,0.5,21,6998,female,female,1039
gender,xgboost,0.5,21,6998,female,male,698
gender,xgboost,0.5,21,6998,male,female,643
gender,xgboost,0.5,21,6998,male,male,1119
gender,mlp,0.5,21,6998,female,female,1081
gender,mlp,0.5,21,6998,female,male,656
gender,mlp,0.5,21,6998,male,female,674
gender,mlp,0.5,21,6998,male,male,1088
gender,logistic_regression,0.5,34,6998,female,female,1119
gender,logistic_regression,0.5,34,6998,female,male,618
gender,logistic_regression,0.5,34,6998,male,female,667
gender,logistic_regression,0.5,34,6998,male,male,1095
gender,random_forest,0.5,34,6998,female,female,1030
gender,random_forest,0.5,34,6998,female,male,707
gender,random_forest,0.5,34,6998,male,female,677
gender,random_forest,0.5,34,6998,male,male,1085
gender,hist_gradient_boosting,0.5,34,6998,female,female,1018
gender,hist_gradient_boosting,0.5,34,6998,female,male,719
gender,hist_gradient_boosting,0.5,34,6998,male,female,662
gender,hist_gradient_boosting,0.5,34,6998,male,male,1100
gender,xgboost,0.5,34,6998,female,female,1088
gender,xgboost,0.5,34,6998,female,male,649
gender,xgboost,0.5,34,6998,male,female,713
gender,xgboost,0.5,34,6998,male,male,1049
gender,mlp,0.5,34,6998,female,female,1021
gender,mlp,0.5,34,6998,female,male,716
gender,mlp,0.5,34,6998,male,female,657
gender,mlp,0.5,34,6998,male,male,1105
gender,logistic_regression,0.5,55,6998,female,female,1094
gender,logistic_regression,0.5,55,6998,female,male,643
gender,logistic_regression,0.5,55,6998,male,female,642
gender,logistic_regression,0.5,55,6998,male,male,1120
gender,random_forest,0.5,55,6998,female,female,1017
gender,random_forest,0.5,55,6998,female,male,720
gender,random_forest,0.5,55,6998,male,female,625
gender,random_forest,0.5,55,6998,male,male,1137
gender,hist_gradient_boosting,0.5,55,6998,female,female,1046
gender,hist_gradient_boosting,0.5,55,6998,female,male,691
gender,hist_gradient_boosting,0.5,55,6998,male,female,684
gender,hist_gradient_boosting,0.5,55,6998,male,male,1078
gender,xgboost,0.5,55,6998,female,female,1043
gender,xgboost,0.5,55,6998,female,male,694
gender,xgboost,0.5,55,6998,male,female,662
gender,xgboost,0.5,55,6998,male,male,1100
gender,mlp,0.5,55,6998,female,female,1066
gender,mlp,0.5,55,6998,female,male,671
gender,mlp,0.5,55,6998,male,female,677
gender,mlp,0.5,55,6998,male,male,1085
gender,logistic_regression,0.5,89,6998,female,female,1077
gender,logistic_regression,0.5,89,6998,female,male,660
gender,logistic_regression,0.5,89,6998,male,female,650
gender,logistic_regression,0.5,89,6998,male,male,1112
gender,random_forest,0.5,89,6998,female,female,1038
gender,random_forest,0.5,89,6998,female,male,699
gender,random_forest,0.5,89,6998,male,female,618
gender,random_forest,0.5,89,6998,male,male,1144
gender,hist_gradient_boosting,0.5,89,6998,female,female,1011
gender,hist_gradient_boosting,0.5,89,6998,female,male,726
gender,hist_gradient_boosting,0.5,89,6998,male,female,676
gender,hist_gradient_boosting,0.5,89,6998,male,male,1086
gender,xgboost,0.5,89,6998,female,female,1050
gender,xgboost,0.5,89,6998,female,male,687
gender,xgboost,0.5,89,6998,male,female,653
gender,xgboost,0.5,89,6998,male,male,1109
gender,mlp,0.5,89,6998,female,female,1043
gender,mlp,0.5,89,6998,female,male,694
gender,mlp,0.5,89,6998,male,female,693
gender,mlp,0.5,89,6998,male,male,1069
gender,logistic_regression,0.75,13,10496,female,female,1100
gender,logistic_regression,0.75,13,10496,female,male,637
gender,logistic_regression,0.75,13,10496,male,female,632
gender,logistic_regression,0.75,13,10496,male,male,1130
gender,random_forest,0.75,13,10496,female,female,1034
gender,random_forest,0.75,13,10496,female,male,703
gender,random_forest,0.75,13,10496,male,female,650
gender,random_forest,0.75,13,10496,male,male,1112
gender,hist_gradient_boosting,0.75,13,10496,female,female,1049
gender,hist_gradient_boosting,0.75,13,10496,female,male,688
gender,hist_gradient_boosting,0.75,13,10496,male,female,674
gender,hist_gradient_boosting,0.75,13,10496,male,male,1088
gender,xgboost,0.75,13,10496,female,female,1089
gender,xgboost,0.75,13,10496,female,male,648
gender,xgboost,0.75,13,10496,male,female,660
gender,xgboost,0.75,13,10496,male,male,1102
gender,mlp,0.75,13,10496,female,female,1069
gender,mlp,0.75,13,10496,female,male,668
gender,mlp,0.75,13,10496,male,female,699
gender,mlp,0.75,13,10496,male,male,1063
gender,logistic_regression,0.75,21,10496,female,female,1095
gender,logistic_regression,0.75,21,10496,female,male,642
gender,logistic_regression,0.75,21,10496,male,female,637
gender,logistic_regression,0.75,21,10496,male,male,1125
gender,random_forest,0.75,21,10496,female,female,1009
gender,random_forest,0.75,21,10496,female,male,728
gender,random_forest,0.75,21,10496,male,female,628
gender,random_forest,0.75,21,10496,male,male,1134
gender,hist_gradient_boosting,0.75,21,10496,female,female,1030
gender,hist_gradient_boosting,0.75,21,10496,female,male,707
gender,hist_gradient_boosting,0.75,21,10496,male,female,662
gender,hist_gradient_boosting,0.75,21,10496,male,male,1100
gender,xgboost,0.75,21,10496,female,female,1070
gender,xgboost,0.75,21,10496,female,male,667
gender,xgboost,0.75,21,10496,male,female,654
gender,xgboost,0.75,21,10496,male,male,1108
gender,mlp,0.75,21,10496,female,female,1084
gender,mlp,0.75,21,10496,female,male,653
gender,mlp,0.75,21,10496,male,female,663
gender,mlp,0.75,21,10496,male,male,1099
gender,logistic_regression,0.75,34,10496,female,female,1097
gender,logistic_regression,0.75,34,10496,female,male,640
gender,logistic_regression,0.75,34,10496,male,female,635
gender,logistic_regression,0.75,34,10496,male,male,1127
gender,random_forest,0.75,34,10496,female,female,1008
gender,random_forest,0.75,34,10496,female,male,729
gender,random_forest,0.75,34,10496,male,female,605
gender,random_forest,0.75,34,10496,male,male,1157
gender,hist_gradient_boosting,0.75,34,10496,female,female,1020
gender,hist_gradient_boosting,0.75,34,10496,female,male,717
gender,hist_gradient_boosting,0.75,34,10496,male,female,652
gender,hist_gradient_boosting,0.75,34,10496,male,male,1110
gender,xgboost,0.75,34,10496,female,female,1051
gender,xgboost,0.75,34,10496,female,male,686
gender,xgboost,0.75,34,10496,male,female,658
gender,xgboost,0.75,34,10496,male,male,1104
gender,mlp,0.75,34,10496,female,female,1021
gender,mlp,0.75,34,10496,female,male,716
gender,mlp,0.75,34,10496,male,female,630
gender,mlp,0.75,34,10496,male,male,1132
gender,logistic_regression,0.75,55,10496,female,female,1100
gender,logistic_regression,0.75,55,10496,female,male,637
gender,logistic_regression,0.75,55,10496,male,female,624
gender,logistic_regression,0.75,55,10496,male,male,1138
gender,random_forest,0.75,55,10496,female,female,1025
gender,random_forest,0.75,55,10496,female,male,712
gender,random_forest,0.75,55,10496,male,female,652
gender,random_forest,0.75,55,10496,male,male,1110
gender,hist_gradient_boosting,0.75,55,10496,female,female,1017
gender,hist_gradient_boosting,0.75,55,10496,female,male,720
gender,hist_gradient_boosting,0.75,55,10496,male,female,689
gender,hist_gradient_boosting,0.75,55,10496,male,male,1073
gender,xgboost,0.75,55,10496,female,female,1056
gender,xgboost,0.75,55,10496,female,male,681
gender,xgboost,0.75,55,10496,male,female,645
gender,xgboost,0.75,55,10496,male,male,1117
gender,mlp,0.75,55,10496,female,female,1060
gender,mlp,0.75,55,10496,female,male,677
gender,mlp,0.75,55,10496,male,female,625
gender,mlp,0.75,55,10496,male,male,1137
gender,logistic_regression,0.75,89,10496,female,female,1093
gender,logistic_regression,0.75,89,10496,female,male,644
gender,logistic_regression,0.75,89,10496,male,female,632
gender,logistic_regression,0.75,89,10496,male,male,1130
gender,random_forest,0.75,89,10496,female,female,1051
gender,random_forest,0.75,89,10496,female,male,686
gender,random_forest,0.75,89,10496,male,female,639
gender,random_forest,0.75,89,10496,male,male,1123
gender,hist_gradient_boosting,0.75,89,10496,female,female,1023
gender,hist_gradient_boosting,0.75,89,10496,female,male,714
gender,hist_gradient_boosting,0.75,89,10496,male,female,672
gender,hist_gradient_boosting,0.75,89,10496,male,male,1090
gender,xgboost,0.75,89,10496,female,female,1060
gender,xgboost,0.75,89,10496,female,male,677
gender,xgboost,0.75,89,10496,male,female,671
gender,xgboost,0.75,89,10496,male,male,1091
gender,mlp,0.75,89,10496,female,female,1061
gender,mlp,0.75,89,10496,female,male,676
gender,mlp,0.75,89,10496,male,female,695
gender,mlp,0.75,89,10496,male,male,1067
gender,logistic_regression,1.0,13,13995,female,female,1097
gender,logistic_regression,1.0,13,13995,female,male,640
gender,logistic_regression,1.0,13,13995,male,female,622
gender,logistic_regression,1.0,13,13995,male,male,1140
gender,random_forest,1.0,13,13995,female,female,1062
gender,random_forest,1.0,13,13995,female,male,675
gender,random_forest,1.0,13,13995,male,female,654
gender,random_forest,1.0,13,13995,male,male,1108
gender,hist_gradient_boosting,1.0,13,13995,female,female,1040
gender,hist_gradient_boosting,1.0,13,13995,female,male,697
gender,hist_gradient_boosting,1.0,13,13995,male,female,657
gender,hist_gradient_boosting,1.0,13,13995,male,male,1105
gender,xgboost,1.0,13,13995,female,female,1081
gender,xgboost,1.0,13,13995,female,male,656
gender,xgboost,1.0,13,13995,male,female,647
gender,xgboost,1.0,13,13995,male,male,1115
gender,mlp,1.0,13,13995,female,female,1041
gender,mlp,1.0,13,13995,female,male,696
gender,mlp,1.0,13,13995,male,female,690
gender,mlp,1.0,13,13995,male,male,1072
gender,logistic_regression,1.0,21,13995,female,female,1097
gender,logistic_regression,1.0,21,13995,female,male,640
gender,logistic_regression,1.0,21,13995,male,female,622
gender,logistic_regression,1.0,21,13995,male,male,1140
gender,random_forest,1.0,21,13995,female,female,1024
gender,random_forest,1.0,21,13995,female,male,713
gender,random_forest,1.0,21,13995,male,female,653
gender,random_forest,1.0,21,13995,male,male,1109
gender,hist_gradient_boosting,1.0,21,13995,female,female,1063
gender,hist_gradient_boosting,1.0,21,13995,female,male,674
gender,hist_gradient_boosting,1.0,21,13995,male,female,674
gender,hist_gradient_boosting,1.0,21,13995,male,male,1088
gender,xgboost,1.0,21,13995,female,female,1073
gender,xgboost,1.0,21,13995,female,male,664
gender,xgboost,1.0,21,13995,male,female,629
gender,xgboost,1.0,21,13995,male,male,1133
gender,mlp,1.0,21,13995,female,female,1058
gender,mlp,1.0,21,13995,female,male,679
gender,mlp,1.0,21,13995,male,female,635
gender,mlp,1.0,21,13995,male,male,1127
gender,logistic_regression,1.0,34,13995,female,female,1097
gender,logistic_regression,1.0,34,13995,female,male,640
gender,logistic_regression,1.0,34,13995,male,female,622
gender,logistic_regression,1.0,34,13995,male,male,1140
gender,random_forest,1.0,34,13995,female,female,1037
gender,random_forest,1.0,34,13995,female,male,700
gender,random_forest,1.0,34,13995,male,female,637
gender,random_forest,1.0,34,13995,male,male,1125
gender,hist_gradient_boosting,1.0,34,13995,female,female,1033
gender,hist_gradient_boosting,1.0,34,13995,female,male,704
gender,hist_gradient_boosting,1.0,34,13995,male,female,684
gender,hist_gradient_boosting,1.0,34,13995,male,male,1078
gender,xgboost,1.0,34,13995,female,female,1069
gender,xgboost,1.0,34,13995,female,male,668
gender,xgboost,1.0,34,13995,male,female,645
gender,xgboost,1.0,34,13995,male,male,1117
gender,mlp,1.0,34,13995,female,female,1052
gender,mlp,1.0,34,13995,female,male,685
gender,mlp,1.0,34,13995,male,female,646
gender,mlp,1.0,34,13995,male,male,1116
gender,logistic_regression,1.0,55,13995,female,female,1097
gender,logistic_regression,1.0,55,13995,female,male,640
gender,logistic_regression,1.0,55,13995,male,female,622
gender,logistic_regression,1.0,55,13995,male,male,1140
gender,random_forest,1.0,55,13995,female,female,1021
gender,random_forest,1.0,55,13995,female,male,716
gender,random_forest,1.0,55,13995,male,female,638
gender,random_forest,1.0,55,13995,male,male,1124
gender,hist_gradient_boosting,1.0,55,13995,female,female,1071
gender,hist_gradient_boosting,1.0,55,13995,female,male,666
gender,hist_gradient_boosting,1.0,55,13995,male,female,664
gender,hist_gradient_boosting,1.0,55,13995,male,male,1098
gender,xgboost,1.0,55,13995,female,female,1095
gender,xgboost,1.0,55,13995,female,male,642
gender,xgboost,1.0,55,13995,male,female,642
gender,xgboost,1.0,55,13995,male,male,1120
gender,mlp,1.0,55,13995,female,female,1158
gender,mlp,1.0,55,13995,female,male,579
gender,mlp,1.0,55,13995,male,female,708
gender,mlp,1.0,55,13995,male,male,1054
gender,logistic_regression,1.0,89,13995,female,female,1097
gender,logistic_regression,1.0,89,13995,female,male,640
gender,logistic_regression,1.0,89,13995,male,female,622
gender,logistic_regression,1.0,89,13995,male,male,1140
gender,random_forest,1.0,89,13995,female,female,1015
gender,random_forest,1.0,89,13995,female,male,722
gender,random_forest,1.0,89,13995,male,female,637
gender,random_forest,1.0,89,13995,male,male,1125
gender,hist_gradient_boosting,1.0,89,13995,female,female,1052
gender,hist_gradient_boosting,1.0,89,13995,female,male,685
gender,hist_gradient_boosting,1.0,89,13995,male,female,670
gender,hist_gradient_boosting,1.0,89,13995,male,male,1092
gender,xgboost,1.0,89,13995,female,female,1067
gender,xgboost,1.0,89,13995,female,male,670
gender,xgboost,1.0,89,13995,male,female,633
gender,xgboost,1.0,89,13995,male,male,1129
gender,mlp,1.0,89,13995,female,female,1064
gender,mlp,1.0,89,13995,female,male,673
gender,mlp,1.0,89,13995,male,female,678
gender,mlp,1.0,89,13995,male,male,1084
age,logistic_regression,0.1,13,1399,30+,30+,176
age,logistic_regression,0.1,13,1399,30+,teens,102
age,logistic_regression,0.1,13,1399,30+,twenties,243
age,logistic_regression,0.1,13,1399,teens,30+,209
age,logistic_regression,0.1,13,1399,teens,teens,846
age,logistic_regression,0.1,13,1399,teens,twenties,454
age,logistic_regression,0.1,13,1399,twenties,30+,340
age,logistic_regression,0.1,13,1399,twenties,teens,462
age,logistic_regression,0.1,13,1399,twenties,twenties,667
age,random_forest,0.1,13,1399,30+,30+,0
age,random_forest,0.1,13,1399,30+,teens,175
age,random_forest,0.1,13,1399,30+,twenties,346
age,random_forest,0.1,13,1399,teens,30+,0
age,random_forest,0.1,13,1399,teens,teens,1015
age,random_forest,0.1,13,1399,teens,twenties,494
age,random_forest,0.1,13,1399,twenties,30+,0
age,random_forest,0.1,13,1399,twenties,teens,645
age,random_forest,0.1,13,1399,twenties,twenties,824
age,hist_gradient_boosting,0.1,13,1399,30+,30+,10
age,hist_gradient_boosting,0.1,13,1399,30+,teens,170
age,hist_gradient_boosting,0.1,13,1399,30+,twenties,341
age,hist_gradient_boosting,0.1,13,1399,teens,30+,4
age,hist_gradient_boosting,0.1,13,1399,teens,teens,931
age,hist_gradient_boosting,0.1,13,1399,teens,twenties,574
age,hist_gradient_boosting,0.1,13,1399,twenties,30+,17
age,hist_gradient_boosting,0.1,13,1399,twenties,teens,584
age,hist_gradient_boosting,0.1,13,1399,twenties,twenties,868
age,xgboost,0.1,13,1399,30+,30+,7
age,xgboost,0.1,13,1399,30+,teens,142
age,xgboost,0.1,13,1399,30+,twenties,372
age,xgboost,0.1,13,1399,teens,30+,4
age,xgboost,0.1,13,1399,teens,teens,998
age,xgboost,0.1,13,1399,teens,twenties,507
age,xgboost,0.1,13,1399,twenties,30+,6
age,xgboost,0.1,13,1399,twenties,teens,573
age,xgboost,0.1,13,1399,twenties,twenties,890
age,mlp,0.1,13,1399,30+,30+,47
age,mlp,0.1,13,1399,30+,teens,147
age,mlp,0.1,13,1399,30+,twenties,327
age,mlp,0.1,13,1399,teens,30+,62
age,mlp,0.1,13,1399,teens,teens,933
age,mlp,0.1,13,1399,teens,twenties,514
age,mlp,0.1,13,1399,twenties,30+,100
age,mlp,0.1,13,1399,twenties,teens,575
age,mlp,0.1,13,1399,twenties,twenties,794
age,logistic_regression,0.1,21,1399,30+,30+,172
age,logistic_regression,0.1,21,1399,30+,teens,105
age,logistic_regression,0.1,21,1399,30+,twenties,244
age,logistic_regression,0.1,21,1399,teens,30+,223
age,logistic_regression,0.1,21,1399,teens,teens,804
age,logistic_regression,0.1,21,1399,teens,twenties,482
age,logistic_regression,0.1,21,1399,twenties,30+,398
age,logistic_regression,0.1,21,1399,twenties,teens,422
age,logistic_regression,0.1,21,1399,twenties,twenties,649
age,random_forest,0.1,21,1399,30+,30+,0
age,random_forest,0.1,21,1399,30+,teens,156
age,random_forest,0.1,21,1399,30+,twenties,365
age,random_forest,0.1,21,1399,teens,30+,0
